#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
43,06/24/2023 08:21:07,22.05,7700.48
44,06/24/2023 09:21:07,21.49,7313.92
45,06/24/2023 10:21:07,24.88,17100.80
46,06/24/2023 11:21:07,30.24,46776.32
47,06/24/2023 12:21:07,28.05,19732.48
48,06/24/2023 13:21:07,29.68,24360.96
49,06/24/2023 14:21:07,38.61,41943.04
50,06/24/2023 15:21:07,39.04,53473.28
51,06/24/2023 16:21:07,34.19,13009.92
52,06/24/2023 17:21:07,23.72,5447.68
53,06/24/2023 18:21:07,23.16,3518.72
54,06/24/2023 19:21:07,21.62,2466.56
55,06/24/2023 20:21:07,20.93,1136.64
56,06/24/2023 21:21:07,19.39,0.60
57,06/24/2023 22:21:07,20.16,0.00
58,06/24/2023 23:21:07,19.77,0.00
59,06/25/2023 00:21:07,15.48,0.00
60,06/25/2023 01:21:07,16.56,0.00
61,06/25/2023 02:21:07,19.13,0.00
62,06/25/2023 03:21:07,18.96,0.00
63,06/25/2023 04:21:07,17.84,0.00
64,06/25/2023 05:21:07,18.79,49.38
65,06/25/2023 06:21:07,19.35,2504.96
66,06/25/2023 07:21:07,22.86,7075.84
67,06/25/2023 08:21:07,26.90,18391.04
68,06/25/2023 09:21:07,26.42,9034.24
69,06/25/2023 10:21:07,36.89,49008.64
70,06/25/2023 11:21:07,31.36,24647.68
71,06/25/2023 12:21:07,44.66,73359.36
72,06/25/2023 13:21:07,36.12,5570.56
73,06/25/2023 14:21:07,48.30,70410.24
74,06/25/2023 15:21:07,51.09,64430.08
75,06/25/2023 16:21:07,31.96,19732.48
76,06/25/2023 17:21:07,29.08,7403.52
77,06/25/2023 18:21:07,24.84,2501.76
78,06/25/2023 19:21:07,20.42,307.12
79,06/25/2023 20:21:07,19.73,432.16
80,06/25/2023 21:21:07,19.47,0.40
81,06/25/2023 22:21:07,19.26,0.00
82,06/25/2023 23:21:07,19.09,0.00
83,06/26/2023 00:21:07,19.13,0.00
84,06/26/2023 01:21:07,18.27,0.00
85,06/26/2023 02:21:07,19.00,0.00
86,06/26/2023 03:21:07,18.44,0.00
87,06/26/2023 04:21:07,17.46,0.00
88,06/26/2023 05:21:07,18.19,57.18
89,06/26/2023 06:21:07,19.35,898.24
90,06/26/2023 07:21:07,20.50,2688.00
91,06/26/2023 08:21:07,22.43,5895.68
92,06/26/2023 09:21:07,25.31,8473.60
93,06/26/2023 10:21:07,27.41,13762.56
94,06/26/2023 11:21:07,25.69,7360.00
95,06/26/2023 12:21:07,30.24,13209.60
96,06/26/2023 13:21:07,26.85,6914.56
97,06/26/2023 14:21:07,33.55,15370.24
98,06/26/2023 15:21:07,35.26,24012.80
99,06/26/2023 16:21:07,40.32,25077.76
100,06/26/2023 17:21:07,35.39,12984.32
101,06/26/2023 18:21:07,32.94,8855.04
102,06/26/2023 19:21:07,23.59,622.24
103,06/26/2023 20:21:07,17.50,9.86
104,06/26/2023 21:21:07,17.50,0.00
105,06/26/2023 22:21:07,17.46,0.00
106,06/26/2023 23:21:07,17.37,0.00
107,06/27/2023 00:21:07,17.46,0.00
108,06/27/2023 01:21:07,17.41,0.00
109,06/27/2023 02:21:07,17.07,0.00
110,06/27/2023 03:21:07,16.69,0.00
111,06/27/2023 04:21:07,16.47,0.00
112,06/27/2023 05:21:07,16.13,41.22
113,06/27/2023 06:21:07,17.16,1345.92
114,06/27/2023 07:21:07,19.99,4697.60
115,06/27/2023 08:21:07,21.15,6525.44
116,06/27/2023 09:21:07,23.29,10426.88
117,06/27/2023 10:21:07,25.87,18135.04
118,06/27/2023 11:21:07,27.15,8171.52
119,06/27/2023 12:21:07,26.42,6830.08
120,06/27/2023 13:21:07,24.49,10362.88
121,06/27/2023 14:21:07,24.02,13224.96
122,06/27/2023 15:21:07,36.21,57548.80
123,06/27/2023 16:21:07,33.85,23982.08
124,06/27/2023 17:21:07,34.40,28948.48
125,06/27/2023 18:21:07,21.28,4149.76
126,06/27/2023 19:21:07,20.89,4024.32
127,06/27/2023 20:21:07,20.80,1754.24
128,06/27/2023 21:21:07,18.19,1.00
129,06/27/2023 22:21:07,19.00,0.00
130,06/27/2023 23:21:07,18.66,0.00
131,06/28/2023 00:21:07,18.44,0.00
132,06/28/2023 01:21:07,18.06,0.00
133,06/28/2023 02:21:07,18.36,0.00
134,06/28/2023 03:21:07,17.93,0.00
135,06/28/2023 04:21:07,18.02,0.00
136,06/28/2023 05:21:07,17.16,13.11
137,06/28/2023 06:21:07,17.03,468.32
138,06/28/2023 07:21:07,16.77,851.52
139,06/28/2023 08:21:07,17.46,4143.36
140,06/28/2023 09:21:07,17.41,3147.52
141,06/28/2023 10:21:07,16.64,3001.60
142,06/28/2023 11:21:07,17.20,5811.20
143,06/28/2023 12:21:07,17.46,5000.96
144,06/28/2023 13:21:07,17.97,5854.72
145,06/28/2023 14:21:07,16.69,4672.00
146,06/28/2023 15:21:07,16.64,3605.76
147,06/28/2023 16:21:07,17.41,4684.80
148,06/28/2023 17:21:07,16.21,2817.28
149,06/28/2023 18:21:07,16.39,2466.56
150,06/28/2023 19:21:07,17.03,1902.72
151,06/28/2023 20:21:07,16.43,135.24
152,06/28/2023 21:21:07,16.04,0.00
153,06/28/2023 22:21:07,16.26,0.00
154,06/28/2023 23:21:07,16.39,0.00
155,06/29/2023 00:21:07,16.43,0.00
156,06/29/2023 01:21:07,16.21,0.00
157,06/29/2023 02:21:07,15.57,0.00
158,06/29/2023 03:21:07,14.58,0.00
159,06/29/2023 04:21:07,14.67,0.00
160,06/29/2023 05:21:07,14.63,48.18
161,06/29/2023 06:21:07,14.11,1684.48
162,06/29/2023 07:21:07,17.41,5936.64
163,06/29/2023 08:21:07,19.26,11043.84
164,06/29/2023 09:21:07,22.35,17141.76
165,06/29/2023 10:21:07,25.52,22773.76
166,06/29/2023 11:21:07,30.20,36464.64
167,06/29/2023 12:21:07,37.45,42455.04
168,06/29/2023 13:21:07,34.49,34099.20
169,06/29/2023 14:21:07,38.91,62976.00
170,06/29/2023 15:21:07,40.75,44892.16
171,06/29/2023 16:21:07,38.09,49786.88
172,06/29/2023 17:21:07,35.56,27125.76
173,06/29/2023 18:21:07,32.04,19829.76
174,06/29/2023 19:21:07,24.66,8396.80
175,06/29/2023 20:21:07,17.16,1604.48
176,06/29/2023 21:21:07,14.75,1.81
177,06/29/2023 22:21:07,16.60,0.00
178,06/29/2023 23:21:07,15.57,0.00
179,06/30/2023 00:21:07,13.94,0.00
180,06/30/2023 01:21:07,14.50,0.00
181,06/30/2023 02:21:07,13.04,0.00
182,06/30/2023 03:21:07,13.47,0.00
183,06/30/2023 04:21:07,13.00,0.00
184,06/30/2023 05:21:07,12.52,93.92
185,06/30/2023 06:21:07,13.51,3550.72
186,06/30/2023 07:21:07,19.95,11586.56
187,06/30/2023 08:21:07,27.45,24166.40
188,06/30/2023 09:21:07,33.46,35983.36
189,06/30/2023 10:21:07,39.04,37591.04
190,06/30/2023 11:21:07,41.61,45260.80
191,06/30/2023 12:21:07,48.22,74649.60
192,06/30/2023 13:21:07,45.69,68075.52
193,06/30/2023 14:21:07,39.51,52305.92
194,06/30/2023 15:21:07,38.39,25978.88
195,06/30/2023 16:21:07,34.88,18621.44
196,06/30/2023 17:21:07,41.83,34641.92
197,06/30/2023 18:21:07,33.46,18519.04
198,06/30/2023 19:21:07,27.97,8286.72
199,06/30/2023 20:21:07,21.92,1388.80
200,06/30/2023 21:21:07,20.33,1.20
201,06/30/2023 22:21:07,19.86,0.00
202,06/30/2023 23:21:07,19.73,0.00
203,07/01/2023 00:21:07,19.09,0.00
204,07/01/2023 01:21:07,18.49,0.00
205,07/01/2023 02:21:07,18.19,0.00
206,07/01/2023 03:21:07,17.24,0.00
207,07/01/2023 04:21:07,16.99,0.00
208,07/01/2023 05:21:07,17.29,83.36
209,07/01/2023 06:21:07,19.17,4069.12
210,07/01/2023 07:21:07,22.39,7301.12
211,07/01/2023 08:21:07,27.67,16921.60
212,07/01/2023 09:21:07,31.57,26378.24
213,07/01/2023 10:21:07,38.78,39464.96
214,07/01/2023 11:21:07,41.52,36065.28
215,07/01/2023 12:21:07,41.83,27852.80
216,07/01/2023 13:21:07,44.23,44195.84
217,07/01/2023 14:21:07,39.21,39413.76
218,07/01/2023 15:21:07,34.10,26081.28
219,07/01/2023 16:21:07,26.90,5821.44
220,07/01/2023 17:21:07,24.19,5721.60
221,07/01/2023 18:21:07,23.55,3614.72
222,07/01/2023 19:21:07,23.42,4739.84
223,07/01/2023 20:21:07,22.09,911.04
224,07/01/2023 21:21:07,20.98,1.00
225,07/01/2023 22:21:07,21.40,0.00
226,07/01/2023 23:21:07,21.28,0.00
227,07/02/2023 00:21:07,20.98,0.00
228,07/02/2023 01:21:07,20.59,0.00
229,07/02/2023 02:21:07,20.68,0.00
230,07/02/2023 03:21:07,20.29,0.00
231,07/02/2023 04:21:07,19.86,0.00
232,07/02/2023 05:21:07,19.65,19.78
233,07/02/2023 06:21:07,20.29,1746.56
234,07/02/2023 07:21:07,21.23,3450.88
235,07/02/2023 08:21:07,24.11,14387.20
236,07/02/2023 09:21:07,27.24,21422.08
237,07/02/2023 10:21:07,32.69,46039.04
238,07/02/2023 11:21:07,36.72,33587.20
239,07/02/2023 12:21:07,32.86,23869.44
240,07/02/2023 13:21:07,37.92,42864.64
241,07/02/2023 14:21:07,32.69,23910.40
242,07/02/2023 15:21:07,31.23,26255.36
243,07/02/2023 16:21:07,25.01,3134.72
244,07/02/2023 17:21:07,20.20,2376.32
245,07/02/2023 18:21:07,19.95,3002.88
246,07/02/2023 19:21:07,20.20,2290.56
247,07/02/2023 20:21:07,19.56,662.08
248,07/02/2023 21:21:07,19.00,0.60
249,07/02/2023 22:21:07,19.30,0.00
250,07/02/2023 23:21:07,19.65,0.00
251,07/03/2023 00:21:07,19.99,0.00
252,07/03/2023 01:21:07,19.69,0.00
253,07/03/2023 02:21:07,19.47,0.00
254,07/03/2023 03:21:07,19.26,0.00
255,07/03/2023 04:21:07,18.96,0.00
256,07/03/2023 05:21:07,18.40,22.60
257,07/03/2023 06:21:07,19.00,1296.96
258,07/03/2023 07:21:07,20.25,4523.52
259,07/03/2023 08:21:07,21.15,6044.16
260,07/03/2023 09:21:07,22.78,11755.52
261,07/03/2023 10:21:07,30.63,41400.32
262,07/03/2023 11:21:07,34.79,29900.80
263,07/03/2023 12:21:07,22.05,4410.88
264,07/03/2023 13:21:07,27.50,19179.52
265,07/03/2023 14:21:07,26.38,26275.84
266,07/03/2023 15:21:07,29.94,33730.56
267,07/03/2023 16:21:07,25.95,8834.56
268,07/03/2023 17:21:07,34.02,51384.32
269,07/03/2023 18:21:07,35.43,38307.84
270,07/03/2023 19:21:07,25.48,12805.12
271,07/03/2023 20:21:07,23.46,2117.12
272,07/03/2023 21:21:07,19.73,1.61
273,07/03/2023 22:21:07,18.79,0.00
274,07/03/2023 23:21:07,19.43,0.00
275,07/04/2023 00:21:07,20.33,0.00
276,07/04/2023 01:21:07,20.16,0.00
277,07/04/2023 02:21:07,20.07,0.00
278,07/04/2023 03:21:07,19.56,0.00
279,07/04/2023 04:21:07,19.26,0.00
280,07/04/2023 05:21:07,19.77,15.35
281,07/04/2023 06:21:07,19.65,781.76
282,07/04/2023 07:21:07,19.95,2967.04
283,07/04/2023 08:21:07,21.36,8010.24
284,07/04/2023 09:21:07,22.01,10350.08
285,07/04/2023 10:21:07,33.89,41472.00
286,07/04/2023 11:21:07,35.73,19307.52
287,07/04/2023 12:21:07,41.10,76431.36
288,07/04/2023 13:21:07,43.80,79851.52
289,07/04/2023 14:21:07,43.76,78274.56
290,07/04/2023 15:21:07,42.55,65781.76
291,07/04/2023 16:21:07,41.05,30310.40
292,07/04/2023 17:21:07,40.97,44892.16
293,07/04/2023 18:21:07,35.30,30945.28
294,07/04/2023 19:21:07,30.07,9067.52
295,07/04/2023 20:21:07,22.73,1854.08
296,07/04/2023 21:21:07,19.26,1.61
297,07/04/2023 22:21:07,16.47,0.00
298,07/04/2023 23:21:07,17.59,0.00
299,07/05/2023 00:21:07,16.60,0.00
300,07/05/2023 01:21:07,16.26,0.00
301,07/05/2023 02:21:07,16.77,0.00
302,07/05/2023 03:21:07,16.56,0.00
303,07/05/2023 04:21:07,16.04,0.00
304,07/05/2023 05:21:07,15.61,68.88
305,07/05/2023 06:21:07,17.93,5088.00
306,07/05/2023 07:21:07,22.69,13137.92
307,07/05/2023 08:21:07,27.28,18088.96
308,07/05/2023 09:21:07,42.30,46141.44
309,07/05/2023 10:21:07,43.37,55214.08
310,07/05/2023 11:21:07,44.01,36628.48
311,07/05/2023 12:21:07,47.06,74547.20
312,07/05/2023 13:21:07,48.99,75878.40
313,07/05/2023 14:21:07,49.59,73830.40
314,07/05/2023 15:21:07,46.29,60538.88
315,07/05/2023 16:21:07,46.03,29911.04
316,07/05/2023 17:21:07,43.54,41809.92
317,07/05/2023 18:21:07,41.91,28354.56
318,07/05/2023 19:21:07,32.43,9285.12
319,07/05/2023 20:21:07,23.59,1679.36
320,07/05/2023 21:21:07,19.95,1.40
321,07/05/2023 22:21:07,19.13,0.00
322,07/05/2023 23:21:07,20.37,0.00
323,07/06/2023 00:21:07,17.80,0.00
324,07/06/2023 01:21:07,18.53,0.00
325,07/06/2023 02:21:07,18.36,0.00
326,07/06/2023 03:21:07,18.44,0.00
327,07/06/2023 04:21:07,18.44,0.00
328,07/06/2023 05:21:07,17.59,60.36
329,07/06/2023 06:21:07,19.30,3601.92
330,07/06/2023 07:21:07,24.58,14248.96
331,07/06/2023 08:21:07,31.74,21852.16
332,07/06/2023 09:21:07,43.16,46407.68
333,07/06/2023 10:21:07,45.09,55930.88
334,07/06/2023 11:21:07,43.20,31385.60
335,07/06/2023 12:21:07,43.80,73236.48
336,07/06/2023 13:21:07,51.74,80097.28
337,07/06/2023 14:21:07,52.42,76328.96
338,07/06/2023 15:21:07,47.45,59781.12
339,07/06/2023 16:21:07,45.21,29112.32
340,07/06/2023 17:21:07,44.18,39905.28
341,07/06/2023 18:21:07,34.19,15426.56
342,07/06/2023 19:21:07,28.10,7900.16
343,07/06/2023 20:21:07,25.05,1682.56
344,07/06/2023 21:21:07,24.32,0.00
345,07/06/2023 22:21:07,20.72,0.00
346,07/06/2023 23:21:07,20.50,0.00
347,07/07/2023 00:21:07,19.17,0.00
348,07/07/2023 01:21:07,19.05,0.00
349,07/07/2023 02:21:07,18.23,0.00
350,07/07/2023 03:21:07,17.37,0.00
351,07/07/2023 04:21:07,18.74,0.00
352,07/07/2023 05:21:07,18.57,40.13
353,07/07/2023 06:21:07,19.73,3824.64
354,07/07/2023 07:21:07,22.39,8133.12
355,07/07/2023 08:21:07,22.91,8222.72
356,07/07/2023 09:21:07,27.02,21575.68
357,07/07/2023 10:21:07,32.13,30095.36
358,07/07/2023 11:21:07,36.55,31303.68
359,07/07/2023 12:21:07,35.90,30197.76
360,07/07/2023 13:21:07,45.81,63877.12
361,07/07/2023 14:21:07,26.12,23623.68
362,07/07/2023 15:21:07,25.35,5090.56
363,07/07/2023 16:21:07,30.33,25651.20
364,07/07/2023 17:21:07,30.67,24483.84
365,07/07/2023 18:21:07,31.83,20526.08
366,07/07/2023 19:21:07,28.83,11432.96
367,07/07/2023 20:21:07,22.65,1912.32
368,07/07/2023 21:21:07,18.23,1.00
369,07/07/2023 22:21:07,17.97,0.00
370,07/07/2023 23:21:07,17.41,0.00
371,07/08/2023 00:21:07,16.69,0.00
372,07/08/2023 01:21:07,14.45,0.00
373,07/08/2023 02:21:07,15.83,0.00
374,07/08/2023 03:21:07,13.90,0.00
375,07/08/2023 04:21:07,15.66,0.00
376,07/08/2023 05:21:07,13.81,44.14
377,07/08/2023 06:21:07,14.37,3546.88
378,07/08/2023 07:21:07,19.95,10219.52
379,07/08/2023 08:21:07,22.61,15068.16
380,07/08/2023 09:21:07,33.03,26572.80
381,07/08/2023 10:21:07,39.34,48517.12
382,07/08/2023 11:21:07,41.40,40529.92
383,07/08/2023 12:21:07,46.59,77434.88
384,07/08/2023 13:21:07,44.48,73093.12
385,07/08/2023 14:21:07,47.57,81858.56
386,07/08/2023 15:21:07,42.43,35768.32
387,07/08/2023 16:21:07,37.92,25927.68
388,07/08/2023 17:21:07,36.33,25282.56
389,07/08/2023 18:21:07,31.36,16271.36
390,07/08/2023 19:21:07,31.66,16911.36
391,07/08/2023 20:21:07,19.60,1025.28
392,07/08/2023 21:21:07,18.66,0.60
393,07/08/2023 22:21:07,16.69,0.00
394,07/08/2023 23:21:07,16.64,0.00
395,07/09/2023 00:21:07,15.70,0.00
396,07/09/2023 01:21:07,17.29,0.00
397,07/09/2023 02:21:07,17.84,0.00
398,07/09/2023 03:21:07,17.84,0.00
399,07/09/2023 04:21:07,18.49,0.00
400,07/09/2023 05:21:07,17.97,7.65
401,07/09/2023 06:21:07,18.32,1872.00
402,07/09/2023 07:21:07,20.98,7925.76
403,07/09/2023 08:21:07,23.55,13204.48
404,07/09/2023 09:21:07,26.34,18498.56
405,07/09/2023 10:21:07,28.18,12666.88
406,07/09/2023 11:21:07,31.14,24832.00
407,07/09/2023 12:21:07,33.46,28518.40
408,07/09/2023 13:21:07,36.68,33003.52
409,07/09/2023 14:21:07,35.13,27402.24
410,07/09/2023 15:21:07,22.05,3248.64
411,07/09/2023 16:21:07,23.38,11893.76
412,07/09/2023 17:21:07,22.39,4020.48
413,07/09/2023 18:21:07,19.95,3235.84
414,07/09/2023 19:21:07,19.26,1492.48
415,07/09/2023 20:21:07,18.32,134.52
416,07/09/2023 21:21:07,18.10,0.00
417,07/09/2023 22:21:07,17.80,0.00
418,07/09/2023 23:21:07,17.50,0.00
419,07/10/2023 00:21:07,17.59,0.00
420,07/10/2023 01:21:07,17.41,0.00
421,07/10/2023 02:21:07,17.41,0.00
422,07/10/2023 03:21:07,18.36,0.00
423,07/10/2023 04:21:07,18.44,0.00
424,07/10/2023 05:21:07,18.36,4.22
425,07/10/2023 06:21:07,17.80,959.36
426,07/10/2023 07:21:07,18.19,853.44
427,07/10/2023 08:21:07,20.85,11315.20
428,07/10/2023 09:21:07,20.29,7288.32
429,07/10/2023 10:21:07,24.41,24227.84
430,07/10/2023 11:21:07,35.60,60968.96
431,07/10/2023 12:21:07,37.19,30259.20
432,07/10/2023 13:21:07,33.55,81551.36
433,07/10/2023 14:21:07,37.58,84910.08
434,07/10/2023 15:21:07,32.04,29358.08
435,07/10/2023 16:21:07,23.64,8435.20
436,07/10/2023 17:21:07,21.45,5829.12
437,07/10/2023 18:21:07,21.32,5629.44
438,07/10/2023 19:21:07,19.35,2785.28
439,07/10/2023 20:21:07,18.19,1468.16
440,07/10/2023 21:21:07,15.53,0.80
441,07/10/2023 22:21:07,14.58,0.00
442,07/10/2023 23:21:07,14.03,0.00
443,07/11/2023 00:21:07,13.64,0.00
444,07/11/2023 01:21:07,12.61,0.00
445,07/11/2023 02:21:07,12.48,0.00
446,07/11/2023 03:21:07,12.14,0.00
447,07/11/2023 04:21:07,12.57,0.00
448,07/11/2023 05:21:07,12.31,28.70
449,07/11/2023 06:21:07,13.85,2297.60
450,07/11/2023 07:21:07,18.53,9684.48
451,07/11/2023 08:21:07,23.59,16768.00
452,07/11/2023 09:21:07,35.39,37263.36
453,07/11/2023 10:21:07,37.15,41758.72
454,07/11/2023 11:21:07,39.98,37017.60
455,07/11/2023 12:21:07,44.61,65802.24
456,07/11/2023 13:21:07,46.33,73256.96
457,07/11/2023 14:21:07,38.35,21370.88
458,07/11/2023 15:21:07,33.97,30248.96
459,07/11/2023 16:21:07,42.30,56586.24
460,07/11/2023 17:21:07,39.29,46673.92
461,07/11/2023 18:21:07,37.19,28928.00
462,07/11/2023 19:21:07,31.61,10393.60
463,07/11/2023 20:21:07,20.20,1441.92
464,07/11/2023 21:21:07,20.29,0.60
465,07/11/2023 22:21:07,17.29,0.00
466,07/11/2023 23:21:07,15.23,0.00
467,07/12/2023 00:21:07,16.17,0.00
468,07/12/2023 01:21:07,15.23,0.00
469,07/12/2023 02:21:07,16.26,0.00
470,07/12/2023 03:21:07,16.90,0.00
471,07/12/2023 04:21:07,16.90,0.00
472,07/12/2023 05:21:07,17.59,11.30
473,07/12/2023 06:21:07,17.50,1896.32
474,07/12/2023 07:21:07,21.92,10716.16
475,07/12/2023 08:21:07,22.82,10032.64
476,07/12/2023 09:21:07,25.05,17111.04
477,07/12/2023 10:21:07,33.12,40611.84
478,07/12/2023 11:21:07,35.90,44482.56
479,07/12/2023 12:21:07,33.80,14376.96
480,07/12/2023 13:21:07,32.17,19578.88
481,07/12/2023 14:21:07,32.56,36136.96
482,07/12/2023 15:21:07,38.61,34396.16
483,07/12/2023 16:21:07,43.03,61685.76
484,07/12/2023 17:21:07,35.09,20428.80
485,07/12/2023 18:21:07,24.36,2020.48
486,07/12/2023 19:21:07,22.31,7733.76
487,07/12/2023 20:21:07,20.37,930.24
488,07/12/2023 21:21:07,19.77,0.00
489,07/12/2023 22:21:07,19.82,0.00
490,07/12/2023 23:21:07,19.86,0.00
491,07/13/2023 00:21:07,19.86,0.00
492,07/13/2023 01:21:07,19.65,0.00
493,07/13/2023 02:21:07,19.39,0.00
494,07/13/2023 03:21:07,19.17,0.00
495,07/13/2023 04:21:07,18.53,0.00
496,07/13/2023 05:21:07,18.44,6.24
497,07/13/2023 06:21:07,19.17,1158.40
498,07/13/2023 07:21:07,20.85,7797.76
499,07/13/2023 08:21:07,24.28,22497.28
500,07/13/2023 09:21:07,35.26,40826.88
501,07/13/2023 10:21:07,38.39,41256.96
502,07/13/2023 11:21:07,40.28,50769.92
503,07/13/2023 12:21:07,36.98,17070.08
504,07/13/2023 13:21:07,41.57,71925.76
505,07/13/2023 14:21:07,38.26,41779.20
506,07/13/2023 15:21:07,20.85,898.88
507,07/13/2023 16:21:07,28.95,75530.24
508,07/13/2023 17:21:07,35.48,51671.04
509,07/13/2023 18:21:07,36.55,36648.96
510,07/13/2023 19:21:07,31.79,19517.44
511,07/13/2023 20:21:07,23.98,2155.52
512,07/13/2023 21:21:07,18.53,1.00
513,07/13/2023 22:21:07,17.29,0.00
514,07/13/2023 23:21:07,18.06,0.00
515,07/14/2023 00:21:07,16.64,0.00
516,07/14/2023 01:21:07,16.34,0.00
517,07/14/2023 02:21:07,16.99,0.00
518,07/14/2023 03:21:07,16.81,0.00
519,07/14/2023 04:21:07,16.77,0.00
520,07/14/2023 05:21:07,14.07,27.03
521,07/14/2023 06:21:07,15.23,2872.32
522,07/14/2023 07:21:07,19.69,9454.08
523,07/14/2023 08:21:07,22.13,18344.96
524,07/14/2023 09:21:07,25.39,18908.16
525,07/14/2023 10:21:07,32.99,18554.88
526,07/14/2023 11:21:07,36.21,23859.20
527,07/14/2023 12:21:07,44.31,45936.64
528,07/14/2023 13:21:07,44.83,83722.24
529,07/14/2023 14:21:07,45.51,72765.44
530,07/14/2023 15:21:07,37.15,21708.80
531,07/14/2023 16:21:07,33.85,35932.16
532,07/14/2023 17:21:07,33.03,15293.44
533,07/14/2023 18:21:07,35.39,27105.28
534,07/14/2023 19:21:07,33.97,18708.48
535,07/14/2023 20:21:07,22.39,1303.36
536,07/14/2023 21:21:07,20.16,0.60
537,07/14/2023 22:21:07,19.30,0.00
538,07/14/2023 23:21:07,19.82,0.00
539,07/15/2023 00:21:07,18.32,0.00
540,07/15/2023 01:21:07,16.21,0.00
541,07/15/2023 02:21:07,17.46,0.00
542,07/15/2023 03:21:07,17.67,0.00
543,07/15/2023 04:21:07,16.86,0.00
544,07/15/2023 05:21:07,16.77,16.56
545,07/15/2023 06:21:07,16.99,2722.56
546,07/15/2023 07:21:07,22.22,9794.56
547,07/15/2023 08:21:07,24.92,15518.72
548,07/15/2023 09:21:07,32.73,23644.16
549,07/15/2023 10:21:07,36.08,24217.60
550,07/15/2023 11:21:07,41.05,50585.60
551,07/15/2023 12:21:07,39.21,42004.48
552,07/15/2023 13:21:07,39.47,26101.76
553,07/15/2023 14:21:07,43.63,43315.20
554,07/15/2023 15:21:07,40.54,26562.56
555,07/15/2023 16:21:07,37.66,29614.08
556,07/15/2023 17:21:07,35.22,11171.84
557,07/15/2023 18:21:07,38.78,28518.40
558,07/15/2023 19:21:07,27.41,3275.52
559,07/15/2023 20:21:07,23.94,596.48
560,07/15/2023 21:21:07,22.82,0.00
561,07/15/2023 22:21:07,22.35,0.00
562,07/15/2023 23:21:07,22.39,0.00
563,07/16/2023 00:21:07,23.34,0.00
564,07/16/2023 01:21:07,21.58,0.00
565,07/16/2023 02:21:07,19.09,0.00
566,07/16/2023 03:21:07,18.83,0.00
567,07/16/2023 04:21:07,18.74,0.00
568,07/16/2023 05:21:07,18.66,4.83
569,07/16/2023 06:21:07,18.96,433.28
570,07/16/2023 07:21:07,21.32,8442.88
571,07/16/2023 08:21:07,24.32,13583.36
572,07/16/2023 09:21:07,27.97,23838.72
573,07/16/2023 10:21:07,29.04,14561.28
574,07/16/2023 11:21:07,27.07,16491.52
575,07/16/2023 12:21:07,29.21,16414.72
576,07/16/2023 13:21:07,44.44,48025.60
577,07/16/2023 14:21:07,43.03,79523.84
578,07/16/2023 15:21:07,40.97,47452.16
579,07/16/2023 16:21:07,35.56,23818.24
580,07/16/2023 17:21:07,31.23,27064.32
581,07/16/2023 18:21:07,33.25,25958.40
582,07/16/2023 19:21:07,29.38,8911.36
583,07/16/2023 20:21:07,20.03,953.60
584,07/16/2023 21:21:07,17.72,0.00
585,07/16/2023 22:21:07,17.93,0.00
586,07/16/2023 23:21:07,19.99,0.00
587,07/17/2023 00:21:07,15.36,0.00
588,07/17/2023 01:21:07,15.31,0.00
589,07/17/2023 02:21:07,14.93,0.00
