#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
585,08/06/2023 19:38:39,22.61,2469.12
586,08/06/2023 20:38:39,20.03,11.56
587,08/06/2023 21:38:39,20.37,0.00
588,08/06/2023 22:38:39,20.55,0.00
589,08/06/2023 23:38:39,20.33,0.00
590,08/07/2023 00:38:39,19.69,0.00
591,08/07/2023 01:38:39,19.82,0.00
592,08/07/2023 02:38:39,19.82,0.00
593,08/07/2023 03:38:39,20.03,0.00
594,08/07/2023 04:38:39,20.29,0.00
595,08/07/2023 05:38:39,20.37,0.74
596,08/07/2023 06:38:39,20.12,1626.88
597,08/07/2023 07:38:39,23.85,6481.92
598,08/07/2023 08:38:39,28.23,26275.84
599,08/07/2023 09:38:39,30.63,14310.40
600,08/07/2023 10:38:39,32.99,25241.60
601,08/07/2023 11:38:39,31.36,14033.92
602,08/07/2023 12:38:39,35.56,20377.60
603,08/07/2023 13:38:39,44.48,61931.52
604,08/07/2023 14:38:39,35.86,25896.96
605,08/07/2023 15:38:39,27.71,46243.84
606,08/07/2023 16:38:39,23.76,4204.80
607,08/07/2023 17:38:39,31.53,35891.20
608,08/07/2023 18:38:39,25.18,7119.36
609,08/07/2023 19:38:39,21.92,1500.80
610,08/07/2023 20:38:39,20.93,5.20
611,08/07/2023 21:38:39,20.33,0.00
612,08/07/2023 22:38:39,20.16,0.00
613,08/07/2023 23:38:39,19.60,0.00
614,08/08/2023 00:38:39,19.30,0.00
615,08/08/2023 01:38:39,19.73,0.00
616,08/08/2023 02:38:39,19.82,0.00
617,08/08/2023 03:38:39,19.60,0.00
618,08/08/2023 04:38:39,19.52,0.00
619,08/08/2023 05:38:39,18.23,0.37
620,08/08/2023 06:38:39,18.27,1051.84
621,08/08/2023 07:38:39,20.29,8253.44
622,08/08/2023 08:38:39,19.65,5552.64
623,08/08/2023 09:38:39,19.60,5152.00
624,08/08/2023 10:38:39,23.46,22302.72
625,08/08/2023 11:38:39,21.36,24903.68
626,08/08/2023 12:38:39,20.59,10741.76
627,08/08/2023 13:38:39,19.30,6159.36
628,08/08/2023 14:38:39,18.66,5154.56
629,08/08/2023 15:38:39,18.44,7296.00
630,08/08/2023 16:38:39,18.36,4126.72
631,08/08/2023 17:38:39,17.63,1407.36
632,08/08/2023 18:38:39,17.50,2597.12
633,08/08/2023 19:38:39,17.07,616.96
634,08/08/2023 20:38:39,16.64,7.26
635,08/08/2023 21:38:39,16.73,0.00
636,08/08/2023 22:38:39,16.77,0.00
637,08/08/2023 23:38:39,16.77,0.00
638,08/09/2023 00:38:39,16.56,0.00
639,08/09/2023 01:38:39,16.39,0.00
640,08/09/2023 02:38:39,16.39,0.00
641,08/09/2023 03:38:39,15.61,0.00
642,08/09/2023 04:38:39,13.64,0.00
643,08/09/2023 05:38:39,11.24,3.15
644,08/09/2023 06:38:39,11.24,2400.64
645,08/09/2023 07:38:39,17.63,11658.24
646,08/09/2023 08:38:39,23.81,16783.36
647,08/09/2023 09:38:39,29.64,33638.40
648,08/09/2023 10:38:39,32.52,50073.60
649,08/09/2023 11:38:39,35.00,58265.60
650,08/09/2023 12:38:39,45.34,64675.84
651,08/09/2023 13:38:39,47.32,63406.08
652,08/09/2023 14:38:39,33.93,8294.40
653,08/09/2023 15:38:39,37.15,59494.40
654,08/09/2023 16:38:39,37.19,35962.88
655,08/09/2023 17:38:39,38.44,35973.12
656,08/09/2023 18:38:39,32.39,16542.72
657,08/09/2023 19:38:39,20.85,2186.88
658,08/09/2023 20:38:39,15.48,7.63
659,08/09/2023 21:38:39,14.84,0.00
660,08/09/2023 22:38:39,13.60,0.00
661,08/09/2023 23:38:39,13.00,0.00
662,08/10/2023 00:38:39,13.47,0.00
663,08/10/2023 01:38:39,13.30,0.00
664,08/10/2023 02:38:39,13.73,0.00
665,08/10/2023 03:38:39,14.50,0.00
666,08/10/2023 04:38:39,15.44,0.00
667,08/10/2023 05:38:39,15.91,0.92
668,08/10/2023 06:38:39,16.56,767.68
669,08/10/2023 07:38:39,18.66,4236.80
670,08/10/2023 08:38:39,18.49,3371.52
671,08/10/2023 09:38:39,19.69,4641.28
672,08/10/2023 10:38:39,23.76,13204.48
673,08/10/2023 11:38:39,23.94,11146.24
674,08/10/2023 12:38:39,25.01,17208.32
675,08/10/2023 13:38:39,24.75,16757.76
676,08/10/2023 14:38:39,21.58,7083.52
677,08/10/2023 15:38:39,29.04,40601.60
678,08/10/2023 16:38:39,23.03,11653.12
679,08/10/2023 17:38:39,23.81,6958.08
680,08/10/2023 18:38:39,26.81,19978.24
681,08/10/2023 19:38:39,19.90,3856.64
682,08/10/2023 20:38:39,14.67,7.84
683,08/10/2023 21:38:39,13.43,0.00
684,08/10/2023 22:38:39,14.20,0.00
685,08/10/2023 23:38:39,11.79,0.00
686,08/11/2023 00:38:39,11.07,0.00
687,08/11/2023 01:38:39,10.16,0.00
688,08/11/2023 02:38:39,9.99,0.00
689,08/11/2023 03:38:39,12.27,0.00
690,08/11/2023 04:38:39,12.65,0.00
691,08/11/2023 05:38:39,15.66,0.00
692,08/11/2023 06:38:39,16.34,1687.68
693,08/11/2023 07:38:39,20.37,11427.84
694,08/11/2023 08:38:39,22.39,20541.44
695,08/11/2023 09:38:39,25.22,29685.76
696,08/11/2023 10:38:39,26.47,25630.72
697,08/11/2023 11:38:39,31.49,60600.32
698,08/11/2023 12:38:39,38.44,65822.72
699,08/11/2023 13:38:39,42.60,63160.32
700,08/11/2023 14:38:39,39.17,15912.96
701,08/11/2023 15:38:39,42.60,56811.52
702,08/11/2023 16:38:39,37.62,36106.24
703,08/11/2023 17:38:39,36.51,39669.76
704,08/11/2023 18:38:39,28.44,16506.88
705,08/11/2023 19:38:39,18.83,2755.84
706,08/11/2023 20:38:39,12.87,4.82
707,08/11/2023 21:38:39,11.45,0.00
708,08/11/2023 22:38:39,11.11,0.00
709,08/11/2023 23:38:39,14.20,0.00
710,08/12/2023 00:38:39,13.12,0.00
711,08/12/2023 01:38:39,13.38,0.00
712,08/12/2023 02:38:39,13.30,0.00
713,08/12/2023 03:38:39,12.95,0.00
714,08/12/2023 04:38:39,13.38,0.00
715,08/12/2023 05:38:39,14.11,1.11
716,08/12/2023 06:38:39,15.18,2363.52
717,08/12/2023 07:38:39,17.41,4992.00
718,08/12/2023 08:38:39,27.15,16675.84
719,08/12/2023 09:38:39,26.12,12692.48
720,08/12/2023 10:38:39,31.19,24043.52
721,08/12/2023 11:38:39,23.12,17044.48
722,08/12/2023 12:38:39,35.82,68382.72
723,08/12/2023 13:38:39,34.45,22968.32
724,08/12/2023 14:38:39,34.92,21032.96
725,08/12/2023 15:38:39,29.51,64634.88
726,08/12/2023 16:38:39,35.05,35297.28
727,08/12/2023 17:38:39,36.38,39598.08
728,08/12/2023 18:38:39,23.76,4204.80
729,08/12/2023 19:38:39,19.77,683.20
730,08/12/2023 20:38:39,18.87,2.04
731,08/12/2023 21:38:39,18.19,0.00
732,08/12/2023 22:38:39,15.66,0.00
733,08/12/2023 23:38:39,16.51,0.00
734,08/13/2023 00:38:39,16.47,0.00
735,08/13/2023 01:38:39,17.89,0.00
736,08/13/2023 02:38:39,18.14,0.00
737,08/13/2023 03:38:39,18.32,0.00
738,08/13/2023 04:38:39,18.14,0.00
739,08/13/2023 05:38:39,17.84,0.37
740,08/13/2023 06:38:39,18.66,1418.88
741,08/13/2023 07:38:39,20.16,2394.88
742,08/13/2023 08:38:39,29.81,17684.48
743,08/13/2023 09:38:39,32.43,16906.24
744,08/13/2023 10:38:39,24.32,12241.92
745,08/13/2023 11:38:39,35.73,19722.24
746,08/13/2023 12:38:39,43.71,65740.80
747,08/13/2023 13:38:39,44.31,68689.92
748,08/13/2023 14:38:39,36.81,51937.28
749,08/13/2023 15:38:39,34.15,20940.80
750,08/13/2023 16:38:39,33.67,21084.16
751,08/13/2023 17:38:39,28.05,11074.56
752,08/13/2023 18:38:39,30.71,18181.12
753,08/13/2023 19:38:39,20.59,1892.48
754,08/13/2023 20:38:39,16.08,1.48
755,08/13/2023 21:38:39,17.24,0.00
756,08/13/2023 22:38:39,15.48,0.00
757,08/13/2023 23:38:39,15.91,0.00
758,08/14/2023 00:38:39,14.63,0.00
759,08/14/2023 01:38:39,14.58,0.00
760,08/14/2023 02:38:39,14.75,0.00
761,08/14/2023 03:38:39,15.06,0.00
762,08/14/2023 04:38:39,14.63,0.00
763,08/14/2023 05:38:39,14.80,0.55
764,08/14/2023 06:38:39,14.58,1363.84
765,08/14/2023 07:38:39,19.17,7052.80
766,08/14/2023 08:38:39,22.01,8908.80
767,08/14/2023 09:38:39,32.43,21872.64
768,08/14/2023 10:38:39,33.59,51200.00
769,08/14/2023 11:38:39,36.55,37171.20
770,08/14/2023 12:38:39,40.67,37816.32
771,08/14/2023 13:38:39,41.57,38615.04
772,08/14/2023 14:38:39,41.65,40243.20
773,08/14/2023 15:38:39,37.84,34088.96
774,08/14/2023 16:38:39,27.11,12656.64
775,08/14/2023 17:38:39,24.92,8099.84
776,08/14/2023 18:38:39,21.79,3164.16
777,08/14/2023 19:38:39,19.30,613.60
778,08/14/2023 20:38:39,17.84,0.37
779,08/14/2023 21:38:39,18.40,0.00
780,08/14/2023 22:38:39,17.93,0.00
781,08/14/2023 23:38:39,17.93,0.00
782,08/15/2023 00:38:39,17.89,0.00
783,08/15/2023 01:38:39,17.84,0.00
784,08/15/2023 02:38:39,17.63,0.00
785,08/15/2023 03:38:39,17.67,0.00
786,08/15/2023 04:38:39,17.59,0.00
787,08/15/2023 05:38:39,17.59,0.00
788,08/15/2023 06:38:39,17.67,618.08
789,08/15/2023 07:38:39,18.70,1046.72
790,08/15/2023 08:38:39,19.65,6274.56
791,08/15/2023 09:38:39,23.08,16634.88
792,08/15/2023 10:38:39,21.02,7183.36
793,08/15/2023 11:38:39,20.37,5355.52
794,08/15/2023 12:38:39,22.52,9656.32
795,08/15/2023 13:38:39,21.49,6952.96
796,08/15/2023 14:38:39,23.64,13112.32
797,08/15/2023 15:38:39,23.64,12093.44
798,08/15/2023 16:38:39,21.28,4067.84
799,08/15/2023 17:38:39,21.62,5808.64
800,08/15/2023 18:38:39,23.85,15134.72
801,08/15/2023 19:38:39,20.33,1720.32
802,08/15/2023 20:38:39,19.86,0.00
803,08/15/2023 21:38:39,18.70,0.00
804,08/15/2023 22:38:39,19.39,0.00
805,08/15/2023 23:38:39,19.35,0.00
806,08/16/2023 00:38:39,18.49,0.00
807,08/16/2023 01:38:39,15.36,0.00
808,08/16/2023 02:38:39,13.85,0.00
809,08/16/2023 03:38:39,14.41,0.00
810,08/16/2023 04:38:39,13.68,0.00
811,08/16/2023 05:38:39,14.45,0.37
812,08/16/2023 06:38:39,16.47,1687.68
813,08/16/2023 07:38:39,18.36,4506.88
814,08/16/2023 08:38:39,20.29,8901.12
815,08/16/2023 09:38:39,20.89,6464.00
816,08/16/2023 10:38:39,20.55,5360.64
817,08/16/2023 11:38:39,24.41,17346.56
818,08/16/2023 12:38:39,28.61,25528.32
819,08/16/2023 13:38:39,37.58,52674.56
820,08/16/2023 14:38:39,39.85,16998.40
821,08/16/2023 15:38:39,44.10,56012.80
822,08/16/2023 16:38:39,43.16,50012.16
823,08/16/2023 17:38:39,38.91,44584.96
824,08/16/2023 18:38:39,31.57,16614.40
825,08/16/2023 19:38:39,19.22,2121.60
826,08/16/2023 20:38:39,15.31,0.92
827,08/16/2023 21:38:39,13.81,0.00
828,08/16/2023 22:38:39,13.68,0.00
829,08/16/2023 23:38:39,13.68,0.00
830,08/17/2023 00:38:39,13.64,0.00
831,08/17/2023 01:38:39,14.58,0.00
832,08/17/2023 02:38:39,14.03,0.00
833,08/17/2023 03:38:39,16.08,0.00
834,08/17/2023 04:38:39,16.86,0.00
835,08/17/2023 05:38:39,16.69,0.00
836,08/17/2023 06:38:39,17.37,786.56
837,08/17/2023 07:38:39,19.26,3458.56
838,08/17/2023 08:38:39,22.56,11632.64
839,08/17/2023 09:38:39,28.40,36597.76
840,08/17/2023 10:38:39,40.45,64348.16
841,08/17/2023 11:38:39,37.71,33136.64
842,08/17/2023 12:38:39,37.41,32317.44
843,08/17/2023 13:38:39,42.90,42762.24
844,08/17/2023 14:38:39,41.27,36413.44
845,08/17/2023 15:38:39,37.79,23982.08
846,08/17/2023 16:38:39,43.46,48660.48
847,08/17/2023 17:38:39,31.57,12549.12
848,08/17/2023 18:38:39,25.82,4718.08
849,08/17/2023 19:38:39,22.22,2005.76
850,08/17/2023 20:38:39,21.88,0.00
851,08/17/2023 21:38:39,19.30,0.00
852,08/17/2023 22:38:39,18.53,0.00
853,08/17/2023 23:38:39,18.32,0.00
854,08/18/2023 00:38:39,18.02,0.00
855,08/18/2023 01:38:39,18.02,0.00
856,08/18/2023 02:38:39,18.14,0.00
857,08/18/2023 03:38:39,18.06,0.00
858,08/18/2023 04:38:39,16.56,0.00
859,08/18/2023 05:38:39,15.78,0.00
860,08/18/2023 06:38:39,13.85,1142.40
861,08/18/2023 07:38:39,16.04,3084.80
862,08/18/2023 08:38:39,23.21,10168.32
863,08/18/2023 09:38:39,26.42,22579.20
864,08/18/2023 10:38:39,27.75,20689.92
865,08/18/2023 11:38:39,28.74,22507.52
866,08/18/2023 12:38:39,26.98,14100.48
867,08/18/2023 13:38:39,30.89,78602.24
868,08/18/2023 14:38:39,21.88,15047.68
869,08/18/2023 15:38:39,21.28,7060.48
870,08/18/2023 16:38:39,17.97,4569.60
871,08/18/2023 17:38:39,19.47,11351.04
872,08/18/2023 18:38:39,16.73,1687.68
873,08/18/2023 19:38:39,15.78,183.12
874,08/18/2023 20:38:39,15.06,0.00
875,08/18/2023 21:38:39,15.06,0.00
876,08/18/2023 22:38:39,14.84,0.00
877,08/18/2023 23:38:39,14.80,0.00
878,08/19/2023 00:38:39,14.63,0.00
879,08/19/2023 01:38:39,14.45,0.00
880,08/19/2023 02:38:39,13.00,0.00
881,08/19/2023 03:38:39,13.04,0.00
882,08/19/2023 04:38:39,12.57,0.00
883,08/19/2023 05:38:39,11.07,0.00
884,08/19/2023 06:38:39,11.54,991.68
885,08/19/2023 07:38:39,13.21,4976.64
886,08/19/2023 08:38:39,22.26,15390.72
887,08/19/2023 09:38:39,28.27,35379.20
888,08/19/2023 10:38:39,30.24,52981.76
889,08/19/2023 11:38:39,29.94,49602.56
890,08/19/2023 12:38:39,39.12,70246.40
891,08/19/2023 13:38:39,41.44,63877.12
892,08/19/2023 14:38:39,36.46,56401.92
893,08/19/2023 15:38:39,38.82,49930.24
894,08/19/2023 16:38:39,36.63,42475.52
895,08/19/2023 17:38:39,32.86,31180.80
896,08/19/2023 18:38:39,26.12,14126.08
897,08/19/2023 19:38:39,15.18,1331.20
898,08/19/2023 20:38:39,10.77,0.00
899,08/19/2023 21:38:39,10.38,0.00
900,08/19/2023 22:38:39,9.44,0.00
901,08/19/2023 23:38:39,8.75,0.00
902,08/20/2023 00:38:39,9.52,0.00
903,08/20/2023 01:38:39,8.88,0.00
904,08/20/2023 02:38:39,8.06,0.00
905,08/20/2023 03:38:39,8.19,0.00
906,08/20/2023 04:38:39,7.68,0.00
907,08/20/2023 05:38:39,8.62,0.00
908,08/20/2023 06:38:39,9.56,1042.88
909,08/20/2023 07:38:39,15.31,6935.04
910,08/20/2023 08:38:39,19.52,13506.56
911,08/20/2023 09:38:39,33.42,40796.16
912,08/20/2023 10:38:39,40.67,56852.48
913,08/20/2023 11:38:39,35.52,35665.92
914,08/20/2023 12:38:39,46.16,61030.40
915,08/20/2023 13:38:39,42.17,39813.12
916,08/20/2023 14:38:39,40.62,26357.76
917,08/20/2023 15:38:39,45.90,54906.88
918,08/20/2023 16:38:39,43.84,41963.52
919,08/20/2023 17:38:39,37.54,24115.20
920,08/20/2023 18:38:39,33.25,16235.52
921,08/20/2023 19:38:39,19.69,1425.28
922,08/20/2023 20:38:39,16.21,0.00
923,08/20/2023 21:38:39,17.50,0.00
924,08/20/2023 22:38:39,19.22,0.00
925,08/20/2023 23:38:39,17.76,0.00
926,08/21/2023 00:38:39,18.53,0.00
927,08/21/2023 01:38:39,19.26,0.00
928,08/21/2023 02:38:39,18.19,0.00
929,08/21/2023 03:38:39,19.56,0.00
930,08/21/2023 04:38:39,19.65,0.00
931,08/21/2023 05:38:39,19.82,0.00
932,08/21/2023 06:38:39,19.99,359.52
933,08/21/2023 07:38:39,21.70,3636.48
934,08/21/2023 08:38:39,23.85,6346.24
935,08/21/2023 09:38:39,26.30,9144.32
936,08/21/2023 10:38:39,27.54,15569.92
937,08/21/2023 11:38:39,26.90,10083.84
938,08/21/2023 12:38:39,26.64,13936.64
939,08/21/2023 13:38:39,31.87,16020.48
940,08/21/2023 14:38:39,31.40,28262.40
941,08/21/2023 15:38:39,30.16,25292.80
942,08/21/2023 16:38:39,27.28,12794.88
943,08/21/2023 17:38:39,29.26,26327.04
944,08/21/2023 18:38:39,21.36,10511.36
945,08/21/2023 19:38:39,16.69,1244.80
946,08/21/2023 20:38:39,13.68,0.00
947,08/21/2023 21:38:39,10.16,0.00
948,08/21/2023 22:38:39,12.48,0.00
949,08/21/2023 23:38:39,13.43,0.00
950,08/22/2023 00:38:39,13.90,0.00
951,08/22/2023 01:38:39,13.30,0.00
952,08/22/2023 02:38:39,12.57,0.00
953,08/22/2023 03:38:39,8.92,0.00
954,08/22/2023 04:38:39,7.89,0.00
955,08/22/2023 05:38:39,8.06,0.00
956,08/22/2023 06:38:39,7.42,1648.64
957,08/22/2023 07:38:39,13.21,6423.04
958,08/22/2023 08:38:39,21.49,16056.32
959,08/22/2023 09:38:39,29.68,36014.08
960,08/22/2023 10:38:39,30.24,48599.04
961,08/22/2023 11:38:39,29.38,30115.84
962,08/22/2023 12:38:39,39.89,60968.96
963,08/22/2023 13:38:39,41.91,60538.88
964,08/22/2023 14:38:39,41.78,56279.04
965,08/22/2023 15:38:39,40.28,54620.16
966,08/22/2023 16:38:39,36.63,45158.40
967,08/22/2023 17:38:39,30.07,9751.04
968,08/22/2023 18:38:39,26.72,14704.64
969,08/22/2023 19:38:39,15.70,1761.92
970,08/22/2023 20:38:39,10.51,0.00
971,08/22/2023 21:38:39,9.52,0.00
972,08/22/2023 22:38:39,9.26,0.00
973,08/22/2023 23:38:39,9.35,0.00
974,08/23/2023 00:38:39,8.41,0.00
975,08/23/2023 01:38:39,9.05,0.00
976,08/23/2023 02:38:39,12.10,0.00
977,08/23/2023 03:38:39,12.74,0.00
978,08/23/2023 04:38:39,12.74,0.00
979,08/23/2023 05:38:39,12.57,0.00
980,08/23/2023 06:38:39,13.00,562.24
981,08/23/2023 07:38:39,15.23,3651.84
982,08/23/2023 08:38:39,18.23,10593.28
983,08/23/2023 09:38:39,27.15,26521.60
984,08/23/2023 10:38:39,35.52,31508.48
985,08/23/2023 11:38:39,35.73,45322.24
986,08/23/2023 12:38:39,42.00,41594.88
987,08/23/2023 13:38:39,31.06,20961.28
988,08/23/2023 14:38:39,34.70,39239.68
989,08/23/2023 15:38:39,37.36,40867.84
990,08/23/2023 16:38:39,30.46,18396.16
991,08/23/2023 17:38:39,28.01,13911.04
992,08/23/2023 18:38:39,21.88,3559.68
993,08/23/2023 19:38:39,18.27,393.92
994,08/23/2023 20:38:39,17.59,0.00
995,08/23/2023 21:38:39,16.86,0.00
996,08/23/2023 22:38:39,16.81,0.00
997,08/23/2023 23:38:39,16.99,0.00
998,08/24/2023 00:38:39,17.46,0.00
999,08/24/2023 01:38:39,17.37,0.00
1000,08/24/2023 02:38:39,17.50,0.00
1001,08/24/2023 03:38:39,18.10,0.00
1002,08/24/2023 04:38:39,17.67,0.00
1003,08/24/2023 05:38:39,17.54,0.00
1004,08/24/2023 06:38:39,17.54,153.96
1005,08/24/2023 07:38:39,17.59,872.64
1006,08/24/2023 08:38:39,17.24,2232.96
1007,08/24/2023 09:38:39,17.16,4720.64
1008,08/24/2023 10:38:39,17.63,4659.20
1009,08/24/2023 11:38:39,19.90,6768.64
1010,08/24/2023 12:38:39,19.52,5680.64
1011,08/24/2023 13:38:39,21.15,7777.28
1012,08/24/2023 14:38:39,22.52,8657.92
1013,08/24/2023 15:38:39,21.06,6643.20
1014,08/24/2023 16:38:39,19.30,3888.64
1015,08/24/2023 17:38:39,17.80,1985.92
1016,08/24/2023 18:38:39,17.59,941.76
1017,08/24/2023 19:38:39,17.59,195.92
1018,08/24/2023 20:38:39,17.59,0.00
1019,08/24/2023 21:38:39,17.89,0.00
1020,08/24/2023 22:38:39,17.97,0.00
1021,08/24/2023 23:38:39,18.19,0.00
1022,08/25/2023 00:38:39,18.40,0.00
1023,08/25/2023 01:38:39,18.44,0.00
1024,08/25/2023 02:38:39,18.66,0.00
1025,08/25/2023 03:38:39,18.44,0.00
1026,08/25/2023 04:38:39,18.36,0.00
1027,08/25/2023 05:38:39,19.05,0.00
1028,08/25/2023 06:38:39,18.70,630.24
1029,08/25/2023 07:38:39,20.59,2608.64
1030,08/25/2023 08:38:39,21.83,6251.52
1031,08/25/2023 09:38:39,24.45,10526.72
1032,08/25/2023 10:38:39,22.95,9346.56
1033,08/25/2023 11:38:39,22.13,5711.36
1034,08/25/2023 12:38:39,22.69,7470.08
1035,08/25/2023 13:38:39,25.31,9395.20
1036,08/25/2023 14:38:39,26.94,12881.92
1037,08/25/2023 15:38:39,37.62,61153.28
1038,08/25/2023 16:38:39,26.38,8729.60
1039,08/25/2023 17:38:39,26.30,12021.76
1040,08/25/2023 18:38:39,24.71,7713.28
1041,08/25/2023 19:38:39,19.52,903.36
1042,08/25/2023 20:38:39,19.60,0.00
1043,08/25/2023 21:38:39,17.46,0.00
1044,08/25/2023 22:38:39,18.10,0.00
1045,08/25/2023 23:38:39,17.72,0.00
1046,08/26/2023 00:38:39,18.14,0.00
1047,08/26/2023 01:38:39,18.87,0.00
1048,08/26/2023 02:38:39,18.96,0.00
1049,08/26/2023 03:38:39,18.53,0.00
1050,08/26/2023 04:38:39,17.89,0.00
1051,08/26/2023 05:38:39,17.33,0.00
1052,08/26/2023 06:38:39,17.63,674.24
1053,08/26/2023 07:38:39,18.92,3865.60
1054,08/26/2023 08:38:39,27.58,25620.48
1055,08/26/2023 09:38:39,23.51,13122.56
1056,08/26/2023 10:38:39,27.02,16512.00
1057,08/26/2023 11:38:39,27.11,12963.84
1058,08/26/2023 12:38:39,34.70,19087.36
1059,08/26/2023 13:38:39,45.39,78336.00
1060,08/26/2023 14:38:39,47.62,67768.32
1061,08/26/2023 15:38:39,39.81,51957.76
1062,08/26/2023 16:38:39,41.22,46080.00
1063,08/26/2023 17:38:39,31.61,11811.84
1064,08/26/2023 18:38:39,20.85,4830.72
1065,08/26/2023 19:38:39,18.49,248.80
1066,08/26/2023 20:38:39,17.41,0.00
1067,08/26/2023 21:38:39,14.84,0.00
1068,08/26/2023 22:38:39,12.40,0.00
1069,08/26/2023 23:38:39,13.68,0.00
1070,08/27/2023 00:38:39,14.67,0.00
1071,08/27/2023 01:38:39,16.30,0.00
1072,08/27/2023 02:38:39,16.13,0.00
1073,08/27/2023 03:38:39,15.48,0.00
1074,08/27/2023 04:38:39,14.71,0.00
1075,08/27/2023 05:38:39,14.11,0.00
1076,08/27/2023 06:38:39,14.24,619.52
1077,08/27/2023 07:38:39,14.11,13363.20
1078,08/27/2023 08:38:39,23.42,15575.04
1079,08/27/2023 09:38:39,21.15,41963.52
1080,08/27/2023 10:38:39,26.47,54743.04
1081,08/27/2023 11:38:39,30.93,22681.60
1082,08/27/2023 12:38:39,34.57,29388.80
1083,08/27/2023 13:38:39,32.94,23019.52
1084,08/27/2023 14:38:39,40.58,56504.32
1085,08/27/2023 15:38:39,39.77,49643.52
1086,08/27/2023 16:38:39,26.25,12666.88
1087,08/27/2023 17:38:39,33.12,36792.32
1088,08/27/2023 18:38:39,18.92,4711.68
1089,08/27/2023 19:38:39,12.44,912.00
1090,08/27/2023 20:38:39,9.86,0.00
1091,08/27/2023 21:38:39,9.44,0.00
1092,08/27/2023 22:38:39,7.63,0.00
1093,08/27/2023 23:38:39,7.25,0.00
1094,08/28/2023 00:38:39,7.68,0.00
1095,08/28/2023 01:38:39,6.60,0.00
1096,08/28/2023 02:38:39,6.09,0.00
1097,08/28/2023 03:38:39,7.98,0.00
1098,08/28/2023 04:38:39,7.55,0.00
1099,08/28/2023 05:38:39,9.31,0.00
1100,08/28/2023 06:38:39,10.42,994.56
1101,08/28/2023 07:38:39,14.63,6530.56
1102,08/28/2023 08:38:39,18.83,14213.12
1103,08/28/2023 09:38:39,16.90,4953.60
1104,08/28/2023 10:38:39,20.76,10813.44
1105,08/28/2023 11:38:39,18.87,10452.48
1106,08/28/2023 12:38:39,20.89,17192.96
1107,08/28/2023 13:38:39,21.19,8670.72
1108,08/28/2023 14:38:39,20.98,8266.24
1109,08/28/2023 15:38:39,20.12,6999.04
1110,08/28/2023 16:38:39,22.95,14423.04
1111,08/28/2023 17:38:39,22.26,8591.36
1112,08/28/2023 18:38:39,20.76,7480.32
1113,08/28/2023 19:38:39,18.74,526.56
1114,08/28/2023 20:38:39,16.86,0.00
1115,08/28/2023 21:38:39,16.43,0.00
1116,08/28/2023 22:38:39,16.90,0.00
1117,08/28/2023 23:38:39,16.81,0.00
1118,08/29/2023 00:38:39,17.46,0.00
1119,08/29/2023 01:38:39,17.76,0.00
1120,08/29/2023 02:38:39,17.67,0.00
1121,08/29/2023 03:38:39,16.21,0.00
1122,08/29/2023 04:38:39,17.67,0.00
1123,08/29/2023 05:38:39,16.73,0.00
1124,08/29/2023 06:38:39,17.16,850.56
1125,08/29/2023 07:38:39,20.98,10485.76
1126,08/29/2023 08:38:39,20.37,3461.12
1127,08/29/2023 09:38:39,20.50,6696.96
1128,08/29/2023 10:38:39,21.83,7444.48
1129,08/29/2023 11:38:39,25.44,14284.80
1130,08/29/2023 12:38:39,26.34,24412.16
1131,08/29/2023 13:38:39,25.69,16716.80
1132,08/29/2023 14:38:39,23.81,5744.64
1133,08/29/2023 15:38:39,30.71,24258.56
1134,08/29/2023 16:38:39,27.63,16604.16
1135,08/29/2023 17:38:39,27.41,12226.56
1136,08/29/2023 18:38:39,23.98,8645.12
1137,08/29/2023 19:38:39,20.03,946.88
1138,08/29/2023 20:38:39,18.14,0.00
1139,08/29/2023 21:38:39,17.97,0.00
1140,08/29/2023 22:38:39,17.41,0.00
1141,08/29/2023 23:38:39,17.63,0.00
1142,08/30/2023 00:38:39,18.74,0.00
1143,08/30/2023 01:38:39,19.05,0.00
1144,08/30/2023 02:38:39,19.05,0.00
1145,08/30/2023 03:38:39,18.70,0.00
1146,08/30/2023 04:38:39,15.66,0.00
1147,08/30/2023 05:38:39,11.24,0.00
1148,08/30/2023 06:38:39,11.19,642.88
1149,08/30/2023 07:38:39,18.32,9733.12
1150,08/30/2023 08:38:39,24.84,15918.08
1151,08/30/2023 09:38:39,28.78,36976.64
1152,08/30/2023 10:38:39,27.41,17285.12
1153,08/30/2023 11:38:39,27.93,76247.04
1154,08/30/2023 12:38:39,24.24,8527.36
1155,08/30/2023 13:38:39,36.59,67399.68
1156,08/30/2023 14:38:39,35.90,24750.08
1157,08/30/2023 15:38:39,23.34,8491.52
1158,08/30/2023 16:38:39,25.57,24340.48
1159,08/30/2023 17:38:39,16.73,1382.40
1160,08/30/2023 18:38:39,17.24,1264.32
1161,08/30/2023 19:38:39,16.26,329.60
1162,08/30/2023 20:38:39,16.17,0.00
1163,08/30/2023 21:38:39,16.30,0.00
1164,08/30/2023 22:38:39,16.17,0.00
1165,08/30/2023 23:38:39,14.93,0.00
1166,08/31/2023 00:38:39,13.25,0.00
1167,08/31/2023 01:38:39,13.25,0.00
1168,08/31/2023 02:38:39,12.82,0.00
1169,08/31/2023 03:38:39,11.24,0.00
