#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
84,06/26/2023 01:25:05,17.93,11.13
85,06/26/2023 02:25:05,18.79,6.61
86,06/26/2023 03:25:05,17.33,0.00
87,06/26/2023 04:25:05,15.74,0.00
88,06/26/2023 05:25:05,18.23,175.28
89,06/26/2023 06:25:05,19.09,1330.56
90,06/26/2023 07:25:05,20.33,5475.84
91,06/26/2023 08:25:05,22.91,15022.08
92,06/26/2023 09:25:05,27.24,28856.32
93,06/26/2023 10:25:05,29.34,22906.88
94,06/26/2023 11:25:05,26.72,15083.52
95,06/26/2023 12:25:05,33.97,31600.64
96,06/26/2023 13:25:05,28.65,22476.80
97,06/26/2023 14:25:05,34.53,26808.32
98,06/26/2023 15:25:05,39.72,78295.04
99,06/26/2023 16:25:05,36.59,41861.12
100,06/26/2023 17:25:05,33.03,19061.76
101,06/26/2023 18:25:05,30.71,15677.44
102,06/26/2023 19:25:05,22.99,1020.48
103,06/26/2023 20:25:05,16.90,12.37
104,06/26/2023 21:25:05,16.77,18.57
105,06/26/2023 22:25:05,17.11,16.51
106,06/26/2023 23:25:05,16.99,15.68
107,06/27/2023 00:25:05,16.94,13.40
108,06/27/2023 01:25:05,16.90,10.10
109,06/27/2023 02:25:05,16.64,3.29
110,06/27/2023 03:25:05,16.34,0.00
111,06/27/2023 04:25:05,15.87,0.00
112,06/27/2023 05:25:05,15.78,86.92
113,06/27/2023 06:25:05,16.81,2361.60
114,06/27/2023 07:25:05,19.43,6553.60
115,06/27/2023 08:25:05,20.37,7749.12
116,06/27/2023 09:25:05,22.91,15616.00
117,06/27/2023 10:25:05,25.01,15795.20
118,06/27/2023 11:25:05,25.95,12062.72
119,06/27/2023 12:25:05,26.60,16015.36
120,06/27/2023 13:25:05,30.71,92200.96
121,06/27/2023 14:25:05,24.36,9415.68
122,06/27/2023 15:25:05,36.38,67788.80
123,06/27/2023 16:25:05,30.89,6819.84
124,06/27/2023 17:25:05,33.03,7900.16
125,06/27/2023 18:25:05,20.72,3380.48
126,06/27/2023 19:25:05,20.72,4829.44
127,06/27/2023 20:25:05,20.20,1513.60
128,06/27/2023 21:25:05,17.11,18.57
129,06/27/2023 22:25:05,18.57,16.30
130,06/27/2023 23:25:05,18.36,15.68
131,06/28/2023 00:25:05,17.97,13.19
132,06/28/2023 01:25:05,17.54,10.51
133,06/28/2023 02:25:05,17.80,4.32
134,06/28/2023 03:25:05,17.54,0.00
135,06/28/2023 04:25:05,17.54,0.00
136,06/28/2023 05:25:05,16.77,22.73
137,06/28/2023 06:25:05,16.64,664.00
138,06/28/2023 07:25:05,16.30,1454.72
139,06/28/2023 08:25:05,17.20,4707.84
140,06/28/2023 09:25:05,16.77,3499.52
141,06/28/2023 10:25:05,16.39,4710.40
142,06/28/2023 11:25:05,16.90,6330.88
143,06/28/2023 12:25:05,16.99,5952.00
144,06/28/2023 13:25:05,17.29,6126.08
145,06/28/2023 14:25:05,16.56,6446.08
146,06/28/2023 15:25:05,16.39,4161.28
147,06/28/2023 16:25:05,16.56,2821.12
148,06/28/2023 17:25:05,15.78,2435.84
149,06/28/2023 18:25:05,16.17,2625.28
150,06/28/2023 19:25:05,16.47,1776.00
151,06/28/2023 20:25:05,15.83,139.88
152,06/28/2023 21:25:05,15.66,11.54
153,06/28/2023 22:25:05,15.74,8.02
154,06/28/2023 23:25:05,15.87,0.00
155,06/29/2023 00:25:05,15.87,0.00
156,06/29/2023 01:25:05,15.70,0.00
157,06/29/2023 02:25:05,14.93,0.00
158,06/29/2023 03:25:05,14.07,0.00
159,06/29/2023 04:25:05,14.07,0.00
160,06/29/2023 05:25:05,13.85,89.48
161,06/29/2023 06:25:05,14.15,2144.64
162,06/29/2023 07:25:05,16.60,7221.76
163,06/29/2023 08:25:05,19.00,13824.00
164,06/29/2023 09:25:05,22.01,20992.00
165,06/29/2023 10:25:05,24.75,27781.12
166,06/29/2023 11:25:05,31.27,43704.32
167,06/29/2023 12:25:05,33.03,50483.20
168,06/29/2023 13:25:05,33.59,55848.96
169,06/29/2023 14:25:05,33.33,40683.52
170,06/29/2023 15:25:05,33.29,35747.84
171,06/29/2023 16:25:05,37.15,42496.00
172,06/29/2023 17:25:05,32.00,22087.68
173,06/29/2023 18:25:05,29.38,16209.92
174,06/29/2023 19:25:05,25.18,6945.28
175,06/29/2023 20:25:05,16.73,1259.20
176,06/29/2023 21:25:05,14.24,21.09
177,06/29/2023 22:25:05,15.74,20.21
178,06/29/2023 23:25:05,14.84,14.86
179,06/30/2023 00:25:05,13.34,7.61
180,06/30/2023 01:25:05,14.11,0.20
181,06/30/2023 02:25:05,12.05,0.20
182,06/30/2023 03:25:05,12.44,0.20
183,06/30/2023 04:25:05,12.78,0.20
184,06/30/2023 05:25:05,11.62,150.80
185,06/30/2023 06:25:05,13.51,4230.40
186,06/30/2023 07:25:05,20.68,14167.04
187,06/30/2023 08:25:05,27.45,25559.04
188,06/30/2023 09:25:05,35.69,43028.48
189,06/30/2023 10:25:05,38.39,45056.00
190,06/30/2023 11:25:05,39.17,53637.12
191,06/30/2023 12:25:05,46.76,58490.88
192,06/30/2023 13:25:05,44.18,65331.20
193,06/30/2023 14:25:05,38.18,41943.04
194,06/30/2023 15:25:05,35.56,31559.68
195,06/30/2023 16:25:05,32.39,17223.68
196,06/30/2023 17:25:05,36.59,25077.76
197,06/30/2023 18:25:05,31.36,15088.64
198,06/30/2023 19:25:05,27.80,5655.04
199,06/30/2023 20:25:05,21.10,1000.00
200,06/30/2023 21:25:05,19.60,22.68
201,06/30/2023 22:25:05,19.60,18.98
202,06/30/2023 23:25:05,19.60,13.42
203,07/01/2023 00:25:05,19.00,4.32
204,07/01/2023 01:25:05,18.74,0.20
205,07/01/2023 02:25:05,18.02,0.00
206,07/01/2023 03:25:05,16.51,0.00
207,07/01/2023 04:25:05,16.64,0.20
208,07/01/2023 05:25:05,17.24,129.20
209,07/01/2023 06:25:05,20.07,4657.92
210,07/01/2023 07:25:05,22.65,7920.64
211,07/01/2023 08:25:05,28.27,26480.64
212,07/01/2023 09:25:05,31.23,30074.88
213,07/01/2023 10:25:05,37.02,45629.44
214,07/01/2023 11:25:05,38.39,35706.88
215,07/01/2023 12:25:05,38.69,39168.00
216,07/01/2023 13:25:05,39.89,43417.60
217,07/01/2023 14:25:05,36.68,35409.92
218,07/01/2023 15:25:05,33.29,27238.40
219,07/01/2023 16:25:05,25.82,4519.68
220,07/01/2023 17:25:05,23.81,5355.52
221,07/01/2023 18:25:05,22.95,3168.00
222,07/01/2023 19:25:05,23.16,4328.96
223,07/01/2023 20:25:05,21.96,785.92
224,07/01/2023 21:25:05,21.02,21.86
225,07/01/2023 22:25:05,21.32,19.80
226,07/01/2023 23:25:05,21.19,14.66
227,07/02/2023 00:25:05,20.89,1.23
228,07/02/2023 01:25:05,20.29,0.20
229,07/02/2023 02:25:05,20.46,0.20
230,07/02/2023 03:25:05,20.12,0.00
231,07/02/2023 04:25:05,19.77,0.00
232,07/02/2023 05:25:05,19.47,33.95
233,07/02/2023 06:25:05,20.12,1891.20
234,07/02/2023 07:25:05,20.98,3462.40
235,07/02/2023 08:25:05,23.85,13849.60
236,07/02/2023 09:25:05,27.11,28651.52
237,07/02/2023 10:25:05,33.03,27555.84
238,07/02/2023 11:25:05,34.88,49479.68
239,07/02/2023 12:25:05,31.79,24064.00
240,07/02/2023 13:25:05,37.41,37949.44
241,07/02/2023 14:25:05,31.23,22865.92
242,07/02/2023 15:25:05,30.28,22886.40
243,07/02/2023 16:25:05,23.76,2600.32
244,07/02/2023 17:25:05,20.07,3063.04
245,07/02/2023 18:25:05,19.90,3246.08
246,07/02/2023 19:25:05,20.03,1914.24
247,07/02/2023 20:25:05,19.30,517.60
248,07/02/2023 21:25:05,18.83,22.27
249,07/02/2023 22:25:05,19.13,20.62
250,07/02/2023 23:25:05,19.56,15.68
251,07/03/2023 00:25:05,19.86,2.05
252,07/03/2023 01:25:05,19.43,0.41
253,07/03/2023 02:25:05,19.30,0.41
254,07/03/2023 03:25:05,18.96,0.41
255,07/03/2023 04:25:05,18.57,0.41
256,07/03/2023 05:25:05,18.02,33.07
257,07/03/2023 06:25:05,18.66,1536.64
258,07/03/2023 07:25:05,20.25,4792.32
259,07/03/2023 08:25:05,20.89,4697.60
260,07/03/2023 09:25:05,22.48,11980.80
261,07/03/2023 10:25:05,35.30,61911.04
262,07/03/2023 11:25:05,33.42,35225.60
263,07/03/2023 12:25:05,21.58,4308.48
264,07/03/2023 13:25:05,26.21,17807.36
265,07/03/2023 14:25:05,26.64,25487.36
266,07/03/2023 15:25:05,30.46,43520.00
267,07/03/2023 16:25:05,25.14,8913.92
268,07/03/2023 17:25:05,28.44,15595.52
269,07/03/2023 18:25:05,29.30,16015.36
270,07/03/2023 19:25:05,26.38,7557.12
271,07/03/2023 20:25:05,22.73,1365.12
272,07/03/2023 21:25:05,19.60,10.51
273,07/03/2023 22:25:05,18.19,8.87
274,07/03/2023 23:25:05,19.17,7.63
275,07/04/2023 00:25:05,20.07,6.81
276,07/04/2023 01:25:05,19.90,5.76
277,07/04/2023 02:25:05,19.77,3.08
278,07/04/2023 03:25:05,19.26,1.02
279,07/04/2023 04:25:05,19.22,0.41
280,07/04/2023 05:25:05,19.60,25.61
281,07/04/2023 06:25:05,19.52,861.12
282,07/04/2023 07:25:05,19.77,4483.84
283,07/04/2023 08:25:05,21.15,8394.24
284,07/04/2023 09:25:05,21.96,12165.12
285,07/04/2023 10:25:05,32.13,28385.28
286,07/04/2023 11:25:05,37.84,38645.76
287,07/04/2023 12:25:05,41.95,84254.72
288,07/04/2023 13:25:05,44.01,81448.96
289,07/04/2023 14:25:05,34.62,30986.24
290,07/04/2023 15:25:05,36.55,24586.24
291,07/04/2023 16:25:05,39.77,51240.96
292,07/04/2023 17:25:05,34.66,21514.24
293,07/04/2023 18:25:05,31.44,14192.64
294,07/04/2023 19:25:05,30.89,10355.20
295,07/04/2023 20:25:05,22.26,1328.64
296,07/04/2023 21:25:05,18.92,14.01
297,07/04/2023 22:25:05,16.26,11.96
298,07/04/2023 23:25:05,17.37,11.34
299,07/05/2023 00:25:05,16.04,10.51
300,07/05/2023 01:25:05,15.06,9.69
301,07/05/2023 02:25:05,15.31,9.05
302,07/05/2023 03:25:05,15.74,7.81
303,07/05/2023 04:25:05,16.17,6.37
304,07/05/2023 05:25:05,15.10,112.72
305,07/05/2023 06:25:05,19.26,7603.20
306,07/05/2023 07:25:05,23.85,13757.44
307,07/05/2023 08:25:05,29.60,21196.80
308,07/05/2023 09:25:05,43.33,60600.32
309,07/05/2023 10:25:05,44.18,68341.76
310,07/05/2023 11:25:05,44.48,50647.04
311,07/05/2023 12:25:05,45.30,80076.80
312,07/05/2023 13:25:05,37.96,28979.20
313,07/05/2023 14:25:05,36.68,27504.64
314,07/05/2023 15:25:05,37.54,22988.80
315,07/05/2023 16:25:05,42.25,46182.40
316,07/05/2023 17:25:05,34.62,18355.20
317,07/05/2023 18:25:05,33.89,12047.36
318,07/05/2023 19:25:05,32.34,9216.00
319,07/05/2023 20:25:05,23.16,1233.60
320,07/05/2023 21:25:05,19.69,13.83
321,07/05/2023 22:25:05,18.14,11.34
322,07/05/2023 23:25:05,20.12,10.51
323,07/06/2023 00:25:05,17.89,10.93
324,07/06/2023 01:25:05,18.36,9.90
325,07/06/2023 02:25:05,18.14,8.25
326,07/06/2023 03:25:05,18.23,7.63
327,07/06/2023 04:25:05,18.27,5.78
328,07/06/2023 05:25:05,17.24,111.92
329,07/06/2023 06:25:05,21.40,9533.44
330,07/06/2023 07:25:05,27.88,14612.48
331,07/06/2023 08:25:05,31.53,21811.20
332,07/06/2023 09:25:05,46.80,63569.92
333,07/06/2023 10:25:05,46.20,65228.80
334,07/06/2023 11:25:05,47.06,68792.32
335,07/06/2023 12:25:05,47.23,31682.56
336,07/06/2023 13:25:05,49.46,53719.04
337,07/06/2023 14:25:05,42.17,35348.48
338,07/06/2023 15:25:05,40.84,29900.80
339,07/06/2023 16:25:05,39.04,24340.48
340,07/06/2023 17:25:05,37.32,16701.44
341,07/06/2023 18:25:05,31.06,7406.08
342,07/06/2023 19:25:05,27.84,7162.88
343,07/06/2023 20:25:05,24.49,1048.32
344,07/06/2023 21:25:05,24.32,13.42
345,07/06/2023 22:25:05,20.50,12.16
346,07/06/2023 23:25:05,20.29,10.93
347,07/07/2023 00:25:05,18.74,10.72
348,07/07/2023 01:25:05,18.53,10.10
349,07/07/2023 02:25:05,17.29,9.46
350,07/07/2023 03:25:05,17.11,8.43
351,07/07/2023 04:25:05,17.97,6.40
352,07/07/2023 05:25:05,18.14,62.54
353,07/07/2023 06:25:05,20.12,4783.36
354,07/07/2023 07:25:05,22.13,1710.08
355,07/07/2023 08:25:05,23.03,8268.80
356,07/07/2023 09:25:05,27.20,18703.36
357,07/07/2023 10:25:05,32.99,27811.84
358,07/07/2023 11:25:05,36.21,32665.60
359,07/07/2023 12:25:05,33.76,29859.84
360,07/07/2023 13:25:05,44.53,44175.36
361,07/07/2023 14:25:05,26.60,27750.40
362,07/07/2023 15:25:05,24.19,7841.28
363,07/07/2023 16:25:05,28.05,20710.40
364,07/07/2023 17:25:05,29.38,16977.92
365,07/07/2023 18:25:05,32.17,24299.52
366,07/07/2023 19:25:05,29.30,10304.00
367,07/07/2023 20:25:05,22.35,1264.00
368,07/07/2023 21:25:05,17.59,12.37
369,07/07/2023 22:25:05,16.77,11.54
370,07/07/2023 23:25:05,16.39,10.51
371,07/08/2023 00:25:05,15.53,10.51
372,07/08/2023 01:25:05,14.24,9.28
373,07/08/2023 02:25:05,15.36,8.43
374,07/08/2023 03:25:05,14.37,7.20
375,07/08/2023 04:25:05,14.97,4.32
376,07/08/2023 05:25:05,13.00,72.12
377,07/08/2023 06:25:05,16.08,5767.68
378,07/08/2023 07:25:05,21.62,13562.88
379,07/08/2023 08:25:05,24.71,18140.16
380,07/08/2023 09:25:05,34.06,45731.84
381,07/08/2023 10:25:05,42.13,64061.44
382,07/08/2023 11:25:05,43.58,73216.00
383,07/08/2023 12:25:05,47.66,76677.12
384,07/08/2023 13:25:05,46.07,86999.04
385,07/08/2023 14:25:05,45.77,78766.08
386,07/08/2023 15:25:05,41.35,50012.16
387,07/08/2023 16:25:05,38.69,40704.00
388,07/08/2023 17:25:05,32.43,14120.96
389,07/08/2023 18:25:05,30.46,12897.28
390,07/08/2023 19:25:05,30.24,10736.64
391,07/08/2023 20:25:05,19.09,833.28
392,07/08/2023 21:25:05,18.79,13.19
393,07/08/2023 22:25:05,16.56,12.57
394,07/08/2023 23:25:05,16.51,11.75
395,07/09/2023 00:25:05,15.23,10.10
396,07/09/2023 01:25:05,16.94,10.10
397,07/09/2023 02:25:05,17.76,8.25
398,07/09/2023 03:25:05,17.76,7.84
399,07/09/2023 04:25:05,18.36,5.96
400,07/09/2023 05:25:05,17.89,16.53
401,07/09/2023 06:25:05,18.40,2081.92
402,07/09/2023 07:25:05,20.76,7301.12
403,07/09/2023 08:25:05,23.55,14336.00
404,07/09/2023 09:25:05,26.64,18585.60
405,07/09/2023 10:25:05,27.45,12349.44
406,07/09/2023 11:25:05,30.41,25804.80
407,07/09/2023 12:25:05,32.39,29706.24
408,07/09/2023 13:25:05,34.92,31549.44
409,07/09/2023 14:25:05,34.53,27463.68
410,07/09/2023 15:25:05,21.58,2202.24
411,07/09/2023 16:25:05,23.08,11709.44
412,07/09/2023 17:25:05,21.58,2822.40
413,07/09/2023 18:25:05,19.90,2909.44
414,07/09/2023 19:25:05,19.17,1457.28
415,07/09/2023 20:25:05,18.14,126.72
416,07/09/2023 21:25:05,18.02,11.75
417,07/09/2023 22:25:05,17.63,10.10
418,07/09/2023 23:25:05,17.33,10.10
419,07/10/2023 00:25:05,17.46,8.46
420,07/10/2023 01:25:05,17.16,7.63
421,07/10/2023 02:25:05,17.41,5.76
422,07/10/2023 03:25:05,18.19,2.26
423,07/10/2023 04:25:05,18.32,0.82
424,07/10/2023 05:25:05,18.27,5.16
425,07/10/2023 06:25:05,17.80,1112.64
426,07/10/2023 07:25:05,18.02,920.96
427,07/10/2023 08:25:05,21.19,14515.20
428,07/10/2023 09:25:05,20.29,7925.76
429,07/10/2023 10:25:05,24.84,28006.40
430,07/10/2023 11:25:05,35.18,77844.48
431,07/10/2023 12:25:05,39.08,91054.08
432,07/10/2023 13:25:05,33.93,23490.56
433,07/10/2023 14:25:05,37.41,80998.40
434,07/10/2023 15:25:05,29.34,27811.84
435,07/10/2023 16:25:05,23.16,7367.68
436,07/10/2023 17:25:05,21.28,6044.16
437,07/10/2023 18:25:05,20.89,4881.92
438,07/10/2023 19:25:05,19.17,2480.64
439,07/10/2023 20:25:05,18.19,1094.40
440,07/10/2023 21:25:05,14.54,11.75
441,07/10/2023 22:25:05,14.28,10.10
442,07/10/2023 23:25:05,13.60,9.69
443,07/11/2023 00:25:05,12.22,8.66
444,07/11/2023 01:25:05,11.41,7.81
445,07/11/2023 02:25:05,12.44,6.99
446,07/11/2023 03:25:05,12.18,4.73
447,07/11/2023 04:25:05,11.58,2.46
448,07/11/2023 05:25:05,11.92,48.44
449,07/11/2023 06:25:05,13.85,2602.24
450,07/11/2023 07:25:05,20.03,16163.84
451,07/11/2023 08:25:05,25.09,18565.12
452,07/11/2023 09:25:05,38.65,52408.32
453,07/11/2023 10:25:05,41.91,63815.68
454,07/11/2023 11:25:05,41.22,14904.32
455,07/11/2023 12:25:05,43.46,74588.16
456,07/11/2023 13:25:05,44.83,75386.88
457,07/11/2023 14:25:05,39.17,70942.72
458,07/11/2023 15:25:05,38.35,54620.16
459,07/11/2023 16:25:05,34.83,19456.00
460,07/11/2023 17:25:05,32.43,12006.40
461,07/11/2023 18:25:05,30.76,11130.88
462,07/11/2023 19:25:05,28.57,5411.84
463,07/11/2023 20:25:05,19.65,1029.44
464,07/11/2023 21:25:05,19.69,11.54
465,07/11/2023 22:25:05,16.69,11.54
466,07/11/2023 23:25:05,14.63,10.93
467,07/12/2023 00:25:05,16.13,10.31
468,07/12/2023 01:25:05,14.37,9.07
469,07/12/2023 02:25:05,15.91,8.64
470,07/12/2023 03:25:05,16.94,7.81
471,07/12/2023 04:25:05,16.69,5.34
472,07/12/2023 05:25:05,17.41,19.03
473,07/12/2023 06:25:05,17.37,2386.56
474,07/12/2023 07:25:05,22.09,10567.68
475,07/12/2023 08:25:05,22.56,8289.28
476,07/12/2023 09:25:05,25.95,20203.52
477,07/12/2023 10:25:05,35.73,50155.52
478,07/12/2023 11:25:05,36.16,54558.72
479,07/12/2023 12:25:05,30.63,8939.52
480,07/12/2023 13:25:05,31.23,28364.80
481,07/12/2023 14:25:05,35.73,85114.88
482,07/12/2023 15:25:05,37.36,51814.40
483,07/12/2023 16:25:05,34.83,22845.44
484,07/12/2023 17:25:05,31.70,17715.20
485,07/12/2023 18:25:05,23.08,2231.68
486,07/12/2023 19:25:05,22.09,5721.60
487,07/12/2023 20:25:05,20.25,777.60
488,07/12/2023 21:25:05,19.60,11.13
489,07/12/2023 22:25:05,19.77,9.69
490,07/12/2023 23:25:05,19.77,9.07
491,07/13/2023 00:25:05,19.56,8.66
492,07/13/2023 01:25:05,19.56,7.84
493,07/13/2023 02:25:05,19.13,7.02
494,07/13/2023 03:25:05,19.00,6.17
495,07/13/2023 04:25:05,18.57,4.52
496,07/13/2023 05:25:05,18.44,12.39
497,07/13/2023 06:25:05,19.17,1434.24
498,07/13/2023 07:25:05,21.06,7828.48
499,07/13/2023 08:25:05,25.74,23623.68
500,07/13/2023 09:25:05,37.58,57344.00
501,07/13/2023 10:25:05,39.85,62955.52
502,07/13/2023 11:25:05,39.17,15979.52
503,07/13/2023 12:25:05,34.23,20106.24
504,07/13/2023 13:25:05,38.82,32512.00
505,07/13/2023 14:25:05,36.63,30873.60
506,07/13/2023 15:25:05,19.99,477.76
507,07/13/2023 16:25:05,27.20,23183.36
508,07/13/2023 17:25:05,33.25,38133.76
509,07/13/2023 18:25:05,32.69,19133.44
510,07/13/2023 19:25:05,28.05,9625.60
511,07/13/2023 20:25:05,22.99,1407.36
512,07/13/2023 21:25:05,17.97,12.16
513,07/13/2023 22:25:05,17.07,10.51
514,07/13/2023 23:25:05,17.80,9.67
515,07/14/2023 00:25:05,16.43,9.90
516,07/14/2023 01:25:05,16.17,9.46
517,07/14/2023 02:25:05,16.86,8.43
518,07/14/2023 03:25:05,16.73,6.61
519,07/14/2023 04:25:05,16.21,6.17
520,07/14/2023 05:25:05,13.34,50.10
521,07/14/2023 06:25:05,14.63,3607.04
522,07/14/2023 07:25:05,19.39,10531.84
523,07/14/2023 08:25:05,22.48,13752.32
524,07/14/2023 09:25:05,25.05,22435.84
525,07/14/2023 10:25:05,36.85,54640.64
526,07/14/2023 11:25:05,33.12,23787.52
527,07/14/2023 12:25:05,43.41,85237.76
528,07/14/2023 13:25:05,42.73,81776.64
529,07/14/2023 14:25:05,36.81,30484.48
530,07/14/2023 15:25:05,33.25,23971.84
531,07/14/2023 16:25:05,29.90,13757.44
532,07/14/2023 17:25:05,30.54,13818.88
533,07/14/2023 18:25:05,30.20,12113.92
534,07/14/2023 19:25:05,29.81,9763.84
535,07/14/2023 20:25:05,20.85,948.16
536,07/14/2023 21:25:05,19.35,11.78
537,07/14/2023 22:25:05,18.87,10.72
538,07/14/2023 23:25:05,19.56,9.90
539,07/15/2023 00:25:05,17.63,10.93
540,07/15/2023 01:25:05,15.48,9.28
541,07/15/2023 02:25:05,17.24,8.66
542,07/15/2023 03:25:05,17.46,7.22
543,07/15/2023 04:25:05,16.56,5.34
544,07/15/2023 05:25:05,16.43,31.01
545,07/15/2023 06:25:05,16.51,2949.12
546,07/15/2023 07:25:05,21.66,11054.08
547,07/15/2023 08:25:05,29.13,44564.48
548,07/15/2023 09:25:05,37.11,35112.96
549,07/15/2023 10:25:05,38.74,43970.56
550,07/15/2023 11:25:05,42.85,62341.12
551,07/15/2023 12:25:05,39.55,67747.84
552,07/15/2023 13:25:05,36.42,27125.76
553,07/15/2023 14:25:05,41.27,57200.64
554,07/15/2023 15:25:05,36.33,19046.40
555,07/15/2023 16:25:05,34.10,15472.64
556,07/15/2023 17:25:05,33.16,14033.92
557,07/15/2023 18:25:05,33.67,13009.92
558,07/15/2023 19:25:05,26.72,3008.00
559,07/15/2023 20:25:05,23.29,472.80
560,07/15/2023 21:25:05,22.35,11.96
561,07/15/2023 22:25:05,21.92,11.54
562,07/15/2023 23:25:05,22.13,11.13
563,07/16/2023 00:25:05,23.12,10.51
564,07/16/2023 01:25:05,20.59,8.66
565,07/16/2023 02:25:05,19.00,8.05
566,07/16/2023 03:25:05,18.70,7.43
567,07/16/2023 04:25:05,18.57,5.34
568,07/16/2023 05:25:05,18.49,13.42
569,07/16/2023 06:25:05,18.79,373.12
570,07/16/2023 07:25:05,22.01,11520.00
571,07/16/2023 08:25:05,28.83,44625.92
572,07/16/2023 09:25:05,29.30,25221.12
573,07/16/2023 10:25:05,28.18,14991.36
574,07/16/2023 11:25:05,26.04,15636.48
575,07/16/2023 12:25:05,27.54,13957.12
576,07/16/2023 13:25:05,39.59,43970.56
577,07/16/2023 14:25:05,38.56,76103.68
578,07/16/2023 15:25:05,35.26,27729.92
579,07/16/2023 16:25:05,31.31,17244.16
580,07/16/2023 17:25:05,30.84,20203.52
581,07/16/2023 18:25:05,30.80,14622.72
582,07/16/2023 19:25:05,27.97,6840.32
583,07/16/2023 20:25:05,19.39,713.28
584,07/16/2023 21:25:05,17.24,13.60
585,07/16/2023 22:25:05,18.02,11.78
586,07/16/2023 23:25:05,19.82,10.31
587,07/17/2023 00:25:05,14.75,10.31
588,07/17/2023 01:25:05,14.75,9.69
589,07/17/2023 02:25:05,14.11,8.84
