#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
96,06/26/2023 13:19:14,25.74,4188.16
97,06/26/2023 14:19:14,29.73,9699.84
98,06/26/2023 15:19:14,29.51,10792.96
99,06/26/2023 16:19:14,32.64,14812.16
100,06/26/2023 17:19:14,31.44,11632.64
101,06/26/2023 18:19:14,29.34,5573.12
102,06/26/2023 19:19:14,23.51,364.16
103,06/26/2023 20:19:14,17.80,4.58
104,06/26/2023 21:19:14,17.84,3.12
105,06/26/2023 22:19:14,17.67,2.92
106,06/26/2023 23:19:14,17.72,2.92
107,06/27/2023 00:19:14,17.84,2.50
108,06/27/2023 01:19:14,17.97,2.08
109,06/27/2023 02:19:14,17.59,2.29
110,06/27/2023 03:19:14,17.46,2.08
111,06/27/2023 04:19:14,17.37,1.46
112,06/27/2023 05:19:14,17.07,12.36
113,06/27/2023 06:19:14,17.80,560.32
114,06/27/2023 07:19:14,19.52,2136.32
115,06/27/2023 08:19:14,20.72,3495.68
116,06/27/2023 09:19:14,22.01,4445.44
117,06/27/2023 10:19:14,23.64,6699.52
118,06/27/2023 11:19:14,26.72,5093.12
119,06/27/2023 12:19:14,26.47,3342.08
120,06/27/2023 13:19:14,24.32,2348.16
121,06/27/2023 14:19:14,23.42,2961.92
122,06/27/2023 15:19:14,28.87,33320.96
123,06/27/2023 16:19:14,30.37,28405.76
124,06/27/2023 17:19:14,33.03,30720.00
125,06/27/2023 18:19:14,21.28,4188.16
126,06/27/2023 19:19:14,20.98,4115.20
127,06/27/2023 20:19:14,21.10,2239.36
128,06/27/2023 21:19:14,18.40,13.17
129,06/27/2023 22:19:14,19.09,11.29
130,06/27/2023 23:19:14,18.83,10.04
131,06/28/2023 00:19:14,18.57,8.76
132,06/28/2023 01:19:14,18.23,8.78
133,06/28/2023 02:19:14,18.53,8.97
134,06/28/2023 03:19:14,18.06,8.55
135,06/28/2023 04:19:14,18.27,7.51
136,06/28/2023 05:19:14,17.33,13.82
137,06/28/2023 06:19:14,17.16,466.88
138,06/28/2023 07:19:14,16.81,853.12
139,06/28/2023 08:19:14,17.63,4689.92
140,06/28/2023 09:19:14,17.54,4032.00
141,06/28/2023 10:19:14,16.86,3471.36
142,06/28/2023 11:19:14,17.20,6361.60
143,06/28/2023 12:19:14,17.46,4712.96
144,06/28/2023 13:19:14,18.23,5780.48
145,06/28/2023 14:19:14,16.86,5070.08
146,06/28/2023 15:19:14,16.90,3701.76
147,06/28/2023 16:19:14,17.80,3644.16
148,06/28/2023 17:19:14,16.34,2979.84
149,06/28/2023 18:19:14,16.56,2344.96
150,06/28/2023 19:19:14,17.07,2060.80
151,06/28/2023 20:19:14,16.60,130.16
152,06/28/2023 21:19:14,16.26,8.76
153,06/28/2023 22:19:14,16.43,7.30
154,06/28/2023 23:19:14,16.51,6.67
155,06/29/2023 00:19:14,16.60,6.05
156,06/29/2023 01:19:14,16.43,3.96
157,06/29/2023 02:19:14,15.74,0.20
158,06/29/2023 03:19:14,14.88,0.00
159,06/29/2023 04:19:14,14.84,0.00
160,06/29/2023 05:19:14,15.06,37.81
161,06/29/2023 06:19:14,14.41,1740.80
162,06/29/2023 07:19:14,17.03,6133.76
163,06/29/2023 08:19:14,19.35,11980.80
164,06/29/2023 09:19:14,22.05,17669.12
165,06/29/2023 10:19:14,24.75,23275.52
166,06/29/2023 11:19:14,30.24,38318.08
167,06/29/2023 12:19:14,31.14,31078.40
168,06/29/2023 13:19:14,34.92,35246.08
169,06/29/2023 14:19:14,39.64,56688.64
170,06/29/2023 15:19:14,40.84,53493.76
171,06/29/2023 16:19:14,38.95,36751.36
172,06/29/2023 17:19:14,35.18,25180.16
173,06/29/2023 18:19:14,29.77,16721.92
174,06/29/2023 19:19:14,25.01,7749.12
175,06/29/2023 20:19:14,17.20,1609.60
176,06/29/2023 21:19:14,14.45,15.49
177,06/29/2023 22:19:14,16.26,10.87
178,06/29/2023 23:19:14,15.53,10.66
179,06/30/2023 00:19:14,13.60,8.37
180,06/30/2023 01:19:14,14.33,8.78
181,06/30/2023 02:19:14,12.57,8.58
182,06/30/2023 03:19:14,13.25,8.16
183,06/30/2023 04:19:14,12.95,7.53
184,06/30/2023 05:19:14,12.10,70.62
185,06/30/2023 06:19:14,13.25,3467.52
186,06/30/2023 07:19:14,19.56,12359.68
187,06/30/2023 08:19:14,32.13,32737.28
188,06/30/2023 09:19:14,35.69,41482.24
189,06/30/2023 10:19:14,40.75,49725.44
190,06/30/2023 11:19:14,42.30,55439.36
191,06/30/2023 12:19:14,46.54,40744.96
192,06/30/2023 13:19:14,45.81,68505.60
193,06/30/2023 14:19:14,37.88,20894.72
194,06/30/2023 15:19:14,38.01,30054.40
195,06/30/2023 16:19:14,35.13,18242.56
196,06/30/2023 17:19:14,40.58,32931.84
197,06/30/2023 18:19:14,35.48,20106.24
198,06/30/2023 19:19:14,29.60,8222.72
199,06/30/2023 20:19:14,22.31,1431.04
200,06/30/2023 21:19:14,20.72,13.37
201,06/30/2023 22:19:14,20.76,12.12
202,06/30/2023 23:19:14,20.59,9.62
203,07/01/2023 00:19:14,19.60,9.83
204,07/01/2023 01:19:14,19.22,9.41
205,07/01/2023 02:19:14,18.62,8.78
206,07/01/2023 03:19:14,17.20,8.13
207,07/01/2023 04:19:14,17.33,7.09
208,07/01/2023 05:19:14,17.80,62.58
209,07/01/2023 06:19:14,19.13,3911.68
210,07/01/2023 07:19:14,22.78,6991.36
211,07/01/2023 08:19:14,27.15,18795.52
212,07/01/2023 09:19:14,31.49,25702.40
213,07/01/2023 10:19:14,41.40,39946.24
214,07/01/2023 11:19:14,42.55,46284.80
215,07/01/2023 12:19:14,42.34,37744.64
216,07/01/2023 13:19:14,44.87,38502.40
217,07/01/2023 14:19:14,38.86,33638.40
218,07/01/2023 15:19:14,34.40,25425.92
219,07/01/2023 16:19:14,27.50,6645.76
220,07/01/2023 17:19:14,24.32,5504.00
221,07/01/2023 18:19:14,23.51,3541.76
222,07/01/2023 19:19:14,23.55,4428.80
223,07/01/2023 20:19:14,22.18,906.88
224,07/01/2023 21:19:14,20.93,14.65
225,07/01/2023 22:19:14,21.40,11.91
226,07/01/2023 23:19:14,21.45,12.12
227,07/02/2023 00:19:14,21.06,11.50
228,07/02/2023 01:19:14,20.89,11.70
229,07/02/2023 02:19:14,20.89,9.83
230,07/02/2023 03:19:14,20.29,8.16
231,07/02/2023 04:19:14,19.90,8.13
232,07/02/2023 05:19:14,19.65,15.30
233,07/02/2023 06:19:14,20.25,1574.40
234,07/02/2023 07:19:14,21.15,4085.76
235,07/02/2023 08:19:14,23.85,13578.24
236,07/02/2023 09:19:14,26.77,25722.88
237,07/02/2023 10:19:14,32.64,50237.44
238,07/02/2023 11:19:14,37.11,49704.96
239,07/02/2023 12:19:14,32.26,24012.80
240,07/02/2023 13:19:14,37.71,44994.56
241,07/02/2023 14:19:14,33.46,24985.60
242,07/02/2023 15:19:14,31.74,27504.64
243,07/02/2023 16:19:14,25.31,3872.00
244,07/02/2023 17:19:14,20.20,2746.88
245,07/02/2023 18:19:14,19.95,2763.52
246,07/02/2023 19:19:14,20.20,2570.24
247,07/02/2023 20:19:14,19.60,766.40
248,07/02/2023 21:19:14,19.00,13.37
249,07/02/2023 22:19:14,19.30,10.87
250,07/02/2023 23:19:14,19.60,9.83
251,07/03/2023 00:19:14,20.03,9.62
252,07/03/2023 01:19:14,19.73,9.20
253,07/03/2023 02:19:14,19.56,8.13
254,07/03/2023 03:19:14,19.26,7.53
255,07/03/2023 04:19:14,18.92,6.88
256,07/03/2023 05:19:14,18.32,18.22
257,07/03/2023 06:19:14,18.92,1270.08
258,07/03/2023 07:19:14,20.20,4355.84
259,07/03/2023 08:19:14,21.19,6415.36
260,07/03/2023 09:19:14,22.69,12544.00
261,07/03/2023 10:19:14,29.60,32931.84
262,07/03/2023 11:19:14,33.93,31221.76
263,07/03/2023 12:19:14,22.22,4746.24
264,07/03/2023 13:19:14,26.42,17684.48
265,07/03/2023 14:19:14,25.78,28078.08
266,07/03/2023 15:19:14,30.28,28354.56
267,07/03/2023 16:19:14,26.04,9198.08
268,07/03/2023 17:19:14,33.29,50769.92
269,07/03/2023 18:19:14,31.10,21913.60
270,07/03/2023 19:19:14,25.01,9139.20
271,07/03/2023 20:19:14,23.51,2179.20
272,07/03/2023 21:19:14,19.86,14.00
273,07/03/2023 22:19:14,18.79,11.70
274,07/03/2023 23:19:14,19.30,9.83
275,07/04/2023 00:19:14,20.29,11.08
276,07/04/2023 01:19:14,20.16,10.04
277,07/04/2023 02:19:14,20.07,9.80
278,07/04/2023 03:19:14,19.56,6.91
279,07/04/2023 04:19:14,19.30,7.71
280,07/04/2023 05:19:14,19.77,12.36
281,07/04/2023 06:19:14,19.69,747.20
282,07/04/2023 07:19:14,19.99,3078.40
283,07/04/2023 08:19:14,21.19,8238.08
284,07/04/2023 09:19:14,21.75,9431.04
285,07/04/2023 10:19:14,32.69,52060.16
286,07/04/2023 11:19:14,38.05,76615.68
287,07/04/2023 12:19:14,35.22,38236.16
288,07/04/2023 13:19:14,42.17,71966.72
289,07/04/2023 14:19:14,43.71,76042.24
290,07/04/2023 15:19:14,42.64,47595.52
291,07/04/2023 16:19:14,40.28,47800.32
292,07/04/2023 17:19:14,42.43,41144.32
293,07/04/2023 18:19:14,32.22,15119.36
294,07/04/2023 19:19:14,30.59,9239.04
295,07/04/2023 20:19:14,22.95,1629.44
296,07/04/2023 21:19:14,18.96,15.07
297,07/04/2023 22:19:14,16.26,11.50
298,07/04/2023 23:19:14,17.33,10.45
299,07/05/2023 00:19:14,15.96,11.50
300,07/05/2023 01:19:14,15.96,10.87
301,07/05/2023 02:19:14,16.39,10.24
302,07/05/2023 03:19:14,16.30,9.20
303,07/05/2023 04:19:14,16.08,8.78
304,07/05/2023 05:19:14,15.31,45.78
305,07/05/2023 06:19:14,17.63,4148.48
306,07/05/2023 07:19:14,22.26,10675.20
307,07/05/2023 08:19:14,26.51,15872.00
308,07/05/2023 09:19:14,42.08,52961.28
309,07/05/2023 10:19:14,41.74,62955.52
310,07/05/2023 11:19:14,44.83,69632.00
311,07/05/2023 12:19:14,34.88,36331.52
312,07/05/2023 13:19:14,45.39,72335.36
313,07/05/2023 14:19:14,47.10,70225.92
314,07/05/2023 15:19:14,46.72,39536.64
315,07/05/2023 16:19:14,46.42,49172.48
316,07/05/2023 17:19:14,42.94,38635.52
317,07/05/2023 18:19:14,36.81,16307.20
318,07/05/2023 19:19:14,31.92,8924.16
319,07/05/2023 20:19:14,23.94,1576.32
320,07/05/2023 21:19:14,19.65,14.21
321,07/05/2023 22:19:14,19.05,11.50
322,07/05/2023 23:19:14,20.59,11.29
323,07/06/2023 00:19:14,17.59,9.62
324,07/06/2023 01:19:14,18.74,10.24
325,07/06/2023 02:19:14,18.44,10.24
326,07/06/2023 03:19:14,18.40,8.34
327,07/06/2023 04:19:14,18.49,7.92
328,07/06/2023 05:19:14,17.67,44.54
329,07/06/2023 06:19:14,19.73,3924.48
330,07/06/2023 07:19:14,25.09,11520.00
331,07/06/2023 08:19:14,29.86,15477.76
332,07/06/2023 09:19:14,44.23,54456.32
333,07/06/2023 10:19:14,43.46,62525.44
334,07/06/2023 11:19:14,47.70,71127.04
335,07/06/2023 12:19:14,39.04,21053.44
336,07/06/2023 13:19:14,44.91,49254.40
337,07/06/2023 14:19:14,50.62,71823.36
338,07/06/2023 15:19:14,46.42,35348.48
339,07/06/2023 16:19:14,44.18,35502.08
340,07/06/2023 17:19:14,40.50,19404.80
341,07/06/2023 18:19:14,32.64,9612.80
342,07/06/2023 19:19:14,28.01,6822.40
343,07/06/2023 20:19:14,25.22,1566.72
344,07/06/2023 21:19:14,24.41,12.33
345,07/06/2023 22:19:14,20.76,12.33
346,07/06/2023 23:19:14,20.68,10.87
347,07/07/2023 00:19:14,19.26,9.83
348,07/07/2023 01:19:14,19.05,9.17
349,07/07/2023 02:19:14,17.89,8.76
350,07/07/2023 03:19:14,17.37,8.55
351,07/07/2023 04:19:14,18.70,7.92
352,07/07/2023 05:19:14,18.53,25.19
353,07/07/2023 06:19:14,19.43,3372.80
354,07/07/2023 07:19:14,22.35,6812.16
355,07/07/2023 08:19:14,22.82,7308.80
356,07/07/2023 09:19:14,26.51,19066.88
357,07/07/2023 10:19:14,31.49,27648.00
358,07/07/2023 11:19:14,37.15,29921.28
359,07/07/2023 12:19:14,34.62,28026.88
360,07/07/2023 13:19:14,44.14,47697.92
361,07/07/2023 14:19:14,25.31,17095.68
362,07/07/2023 15:19:14,25.09,4545.28
363,07/07/2023 16:19:14,29.26,22917.12
364,07/07/2023 17:19:14,30.07,19066.88
365,07/07/2023 18:19:14,32.26,18252.80
366,07/07/2023 19:19:14,29.30,13347.84
367,07/07/2023 20:19:14,23.16,1742.08
368,07/07/2023 21:19:14,17.93,14.23
369,07/07/2023 22:19:14,17.84,11.91
370,07/07/2023 23:19:14,17.11,11.70
371,07/08/2023 00:19:14,16.34,10.24
372,07/08/2023 01:19:14,14.71,10.24
373,07/08/2023 02:19:14,15.44,9.41
374,07/08/2023 03:19:14,13.68,8.58
375,07/08/2023 04:19:14,15.36,8.55
376,07/08/2023 05:19:14,13.81,29.83
377,07/08/2023 06:19:14,14.33,3490.56
378,07/08/2023 07:19:14,20.33,10741.76
379,07/08/2023 08:19:14,24.62,17638.40
380,07/08/2023 09:19:14,36.38,29368.32
381,07/08/2023 10:19:14,39.77,67440.64
382,07/08/2023 11:19:14,42.60,67665.92
383,07/08/2023 12:19:14,37.11,46039.04
384,07/08/2023 13:19:14,38.01,39649.28
385,07/08/2023 14:19:14,46.12,80424.96
386,07/08/2023 15:19:14,44.53,37785.60
387,07/08/2023 16:19:14,40.62,37457.92
388,07/08/2023 17:19:14,34.79,24524.80
389,07/08/2023 18:19:14,30.63,13312.00
390,07/08/2023 19:19:14,32.90,12375.04
391,07/08/2023 20:19:14,19.69,1026.24
392,07/08/2023 21:19:14,18.87,11.70
393,07/08/2023 22:19:14,16.77,11.29
394,07/08/2023 23:19:14,16.77,11.08
395,07/09/2023 00:19:14,15.53,9.41
396,07/09/2023 01:19:14,17.29,8.78
397,07/09/2023 02:19:14,17.89,9.20
398,07/09/2023 03:19:14,17.89,8.55
399,07/09/2023 04:19:14,18.49,8.34
400,07/09/2023 05:19:14,18.02,11.29
401,07/09/2023 06:19:14,18.27,1630.08
402,07/09/2023 07:19:14,20.85,8171.52
403,07/09/2023 08:19:14,23.21,12226.56
404,07/09/2023 09:19:14,25.09,15851.52
405,07/09/2023 10:19:14,28.14,12067.84
406,07/09/2023 11:19:14,29.26,22722.56
407,07/09/2023 12:19:14,32.43,26972.16
408,07/09/2023 13:19:14,35.73,32870.40
409,07/09/2023 14:19:14,34.70,25968.64
410,07/09/2023 15:19:14,22.35,3651.84
411,07/09/2023 16:19:14,23.34,12922.88
412,07/09/2023 17:19:14,22.31,5245.44
413,07/09/2023 18:19:14,19.99,3581.44
414,07/09/2023 19:19:14,19.30,1607.04
415,07/09/2023 20:19:14,18.40,152.80
416,07/09/2023 21:19:14,18.10,10.66
417,07/09/2023 22:19:14,17.89,10.24
418,07/09/2023 23:19:14,17.59,10.45
419,07/10/2023 00:19:14,17.54,9.20
420,07/10/2023 01:19:14,17.46,8.55
421,07/10/2023 02:19:14,17.41,7.51
422,07/10/2023 03:19:14,18.40,7.92
423,07/10/2023 04:19:14,18.44,7.51
424,07/10/2023 05:19:14,18.40,6.88
425,07/10/2023 06:19:14,17.80,906.24
426,07/10/2023 07:19:14,18.23,1200.00
427,07/10/2023 08:19:14,21.02,11939.84
428,07/10/2023 09:19:14,20.33,8064.00
429,07/10/2023 10:19:14,24.62,21749.76
430,07/10/2023 11:19:14,36.81,40796.16
431,07/10/2023 12:19:14,33.93,26357.76
432,07/10/2023 13:19:14,31.53,30228.48
433,07/10/2023 14:19:14,37.15,82534.40
434,07/10/2023 15:19:14,33.42,24473.60
435,07/10/2023 16:19:14,24.11,8051.20
436,07/10/2023 17:19:14,21.58,5514.24
437,07/10/2023 18:19:14,21.40,5227.52
438,07/10/2023 19:19:14,19.60,2565.12
439,07/10/2023 20:19:14,18.36,1130.56
440,07/10/2023 21:19:14,15.74,12.54
441,07/10/2023 22:19:14,14.71,10.66
442,07/10/2023 23:19:14,14.20,11.29
443,07/11/2023 00:19:14,13.85,10.87
444,07/11/2023 01:19:14,12.48,10.45
445,07/11/2023 02:19:14,12.70,8.99
446,07/11/2023 03:19:14,12.57,7.95
447,07/11/2023 04:19:14,12.48,7.74
448,07/11/2023 05:19:14,12.48,19.29
449,07/11/2023 06:19:14,14.20,2238.08
450,07/11/2023 07:19:14,21.75,15406.08
451,07/11/2023 08:19:14,33.16,32440.32
452,07/11/2023 09:19:14,39.51,44810.24
453,07/11/2023 10:19:14,39.68,56668.16
454,07/11/2023 11:19:14,42.73,13665.28
455,07/11/2023 12:19:14,35.69,32645.12
456,07/11/2023 13:19:14,40.19,26449.92
457,07/11/2023 14:19:14,39.77,20838.40
458,07/11/2023 15:19:14,33.20,19527.68
459,07/11/2023 16:19:14,42.04,47943.68
460,07/11/2023 17:19:14,36.68,21002.24
461,07/11/2023 18:19:14,36.29,22241.28
462,07/11/2023 19:19:14,31.61,7656.96
463,07/11/2023 20:19:14,20.50,1262.40
464,07/11/2023 21:19:14,20.59,12.54
465,07/11/2023 22:19:14,17.46,9.41
466,07/11/2023 23:19:14,15.27,10.04
467,07/12/2023 00:19:14,16.26,10.87
468,07/12/2023 01:19:14,14.67,9.41
469,07/12/2023 02:19:14,16.34,10.24
470,07/12/2023 03:19:14,16.81,8.55
471,07/12/2023 04:19:14,17.11,7.51
472,07/12/2023 05:19:14,17.67,13.82
473,07/12/2023 06:19:14,17.67,1665.28
474,07/12/2023 07:19:14,23.34,12390.40
475,07/12/2023 08:19:14,22.69,10787.84
476,07/12/2023 09:19:14,24.32,14003.20
477,07/12/2023 10:19:14,31.66,27115.52
478,07/12/2023 11:19:14,35.52,45793.28
479,07/12/2023 12:19:14,33.55,20254.72
480,07/12/2023 13:19:14,32.26,14003.20
481,07/12/2023 14:19:14,32.99,44953.60
482,07/12/2023 15:19:14,38.48,26808.32
483,07/12/2023 16:19:14,42.47,46530.56
484,07/12/2023 17:19:14,34.83,31969.28
485,07/12/2023 18:19:14,24.49,1818.88
486,07/12/2023 19:19:14,21.88,5898.24
487,07/12/2023 20:19:14,20.46,892.80
488,07/12/2023 21:19:14,19.86,12.75
489,07/12/2023 22:19:14,20.03,12.54
490,07/12/2023 23:19:14,19.99,11.50
491,07/13/2023 00:19:14,19.99,11.08
492,07/13/2023 01:19:14,19.77,10.66
493,07/13/2023 02:19:14,19.52,10.45
494,07/13/2023 03:19:14,19.30,8.55
495,07/13/2023 04:19:14,18.62,8.97
496,07/13/2023 05:19:14,18.66,12.33
497,07/13/2023 06:19:14,19.30,1044.80
498,07/13/2023 07:19:14,20.63,6881.28
499,07/13/2023 08:19:14,24.75,19266.56
500,07/13/2023 09:19:14,36.03,52858.88
501,07/13/2023 10:19:14,38.05,63119.36
502,07/13/2023 11:19:14,42.55,61829.12
503,07/13/2023 12:19:14,36.89,21329.92
504,07/13/2023 13:19:14,37.79,43581.44
505,07/13/2023 14:19:14,38.31,51404.80
506,07/13/2023 15:19:14,21.28,899.20
507,07/13/2023 16:19:14,25.95,23828.48
508,07/13/2023 17:19:14,35.78,39280.64
509,07/13/2023 18:19:14,34.92,24995.84
510,07/13/2023 19:19:14,30.41,11095.04
511,07/13/2023 20:19:14,23.89,1783.68
512,07/13/2023 21:19:14,18.62,13.17
513,07/13/2023 22:19:14,17.29,11.08
514,07/13/2023 23:19:14,18.02,10.45
515,07/14/2023 00:19:14,16.69,9.41
516,07/14/2023 01:19:14,16.39,8.78
517,07/14/2023 02:19:14,17.03,8.34
518,07/14/2023 03:19:14,16.81,8.37
519,07/14/2023 04:19:14,16.90,7.71
520,07/14/2023 05:19:14,14.15,16.79
521,07/14/2023 06:19:14,15.01,2548.48
522,07/14/2023 07:19:14,18.79,8151.04
523,07/14/2023 08:19:14,21.79,19461.12
524,07/14/2023 09:19:14,25.57,19092.48
525,07/14/2023 10:19:14,34.06,64245.76
526,07/14/2023 11:19:14,38.69,28733.44
527,07/14/2023 12:19:14,33.80,25067.52
528,07/14/2023 13:19:14,36.33,27566.08
529,07/14/2023 14:19:14,43.24,74301.44
530,07/14/2023 15:19:14,41.52,27904.00
531,07/14/2023 16:19:14,35.65,58839.04
532,07/14/2023 17:19:14,40.62,40775.68
533,07/14/2023 18:19:14,36.25,25804.80
534,07/14/2023 19:19:14,32.73,11105.28
535,07/14/2023 20:19:14,22.35,1229.12
536,07/14/2023 21:19:14,19.65,13.58
537,07/14/2023 22:19:14,18.79,10.66
538,07/14/2023 23:19:14,19.65,10.66
539,07/15/2023 00:19:14,18.06,9.62
540,07/15/2023 01:19:14,16.39,9.41
541,07/15/2023 02:19:14,17.41,9.83
542,07/15/2023 03:19:14,17.63,8.13
543,07/15/2023 04:19:14,16.81,6.67
544,07/15/2023 05:19:14,16.69,16.97
545,07/15/2023 06:19:14,16.86,1897.60
546,07/15/2023 07:19:14,21.58,8911.36
547,07/15/2023 08:19:14,23.64,13583.36
548,07/15/2023 09:19:14,38.61,54517.76
549,07/15/2023 10:19:14,38.82,54620.16
550,07/15/2023 11:19:14,43.28,52142.08
551,07/15/2023 12:19:14,37.92,30545.92
552,07/15/2023 13:19:14,37.62,25200.64
553,07/15/2023 14:19:14,42.94,44072.96
554,07/15/2023 15:19:14,43.41,30883.84
555,07/15/2023 16:19:14,42.68,37928.96
556,07/15/2023 17:19:14,41.10,30443.52
557,07/15/2023 18:19:14,40.71,24483.84
558,07/15/2023 19:19:14,27.84,3092.48
559,07/15/2023 20:19:14,23.81,622.56
560,07/15/2023 21:19:14,22.52,12.36
561,07/15/2023 22:19:14,22.18,10.87
562,07/15/2023 23:19:14,22.31,10.87
563,07/16/2023 00:19:14,23.34,10.45
564,07/16/2023 01:19:14,21.79,9.41
565,07/16/2023 02:19:14,19.22,8.99
566,07/16/2023 03:19:14,18.87,9.59
567,07/16/2023 04:19:14,18.79,7.09
568,07/16/2023 05:19:14,18.70,9.83
569,07/16/2023 06:19:14,19.00,440.48
570,07/16/2023 07:19:14,21.02,6901.76
571,07/16/2023 08:19:14,23.68,11402.24
572,07/16/2023 09:19:14,27.24,22722.56
573,07/16/2023 10:19:14,27.45,17290.24
574,07/16/2023 11:19:14,26.04,18042.88
575,07/16/2023 12:19:14,29.26,18836.48
576,07/16/2023 13:19:14,37.54,67584.00
577,07/16/2023 14:19:14,46.33,25108.48
578,07/16/2023 15:19:14,45.51,36003.84
579,07/16/2023 16:19:14,42.73,45916.16
580,07/16/2023 17:19:14,36.12,37888.00
581,07/16/2023 18:19:14,37.66,21135.36
582,07/16/2023 19:19:14,28.01,6645.76
583,07/16/2023 20:19:14,19.99,914.56
584,07/16/2023 21:19:14,17.72,12.12
585,07/16/2023 22:19:14,17.84,13.17
586,07/16/2023 23:19:14,20.20,9.83
587,07/17/2023 00:19:14,15.23,8.99
588,07/17/2023 01:19:14,15.10,10.04
589,07/17/2023 02:19:14,14.58,10.45
