#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
59,06/25/2023 00:16:46,15.87,0.00
60,06/25/2023 01:16:46,16.26,0.00
61,06/25/2023 02:16:46,19.22,0.00
62,06/25/2023 03:16:46,19.00,0.00
63,06/25/2023 04:16:46,17.46,0.00
64,06/25/2023 05:16:46,18.87,29.74
65,06/25/2023 06:16:46,19.43,2364.80
66,06/25/2023 07:16:46,22.91,7779.84
67,06/25/2023 08:16:46,24.97,19082.24
68,06/25/2023 09:16:46,27.54,9356.80
69,06/25/2023 10:16:46,31.23,23398.40
70,06/25/2023 11:16:46,30.50,22999.04
71,06/25/2023 12:16:46,36.68,22190.08
72,06/25/2023 13:16:46,35.95,39505.92
73,06/25/2023 14:16:46,38.99,74260.48
74,06/25/2023 15:16:46,36.89,31406.08
75,06/25/2023 16:16:46,29.00,8788.48
76,06/25/2023 17:16:46,29.81,9543.68
77,06/25/2023 18:16:46,25.27,2448.00
78,06/25/2023 19:16:46,20.46,739.84
79,06/25/2023 20:16:46,19.43,1019.52
80,06/25/2023 21:16:46,19.30,2.19
81,06/25/2023 22:16:46,19.17,0.00
82,06/25/2023 23:16:46,18.74,0.00
83,06/26/2023 00:16:46,18.83,0.00
84,06/26/2023 01:16:46,17.89,0.00
85,06/26/2023 02:16:46,18.83,0.00
86,06/26/2023 03:16:46,18.06,0.00
87,06/26/2023 04:16:46,16.60,0.00
88,06/26/2023 05:16:46,18.19,51.44
89,06/26/2023 06:16:46,19.30,2122.24
90,06/26/2023 07:16:46,20.29,5154.56
91,06/26/2023 08:16:46,22.26,9958.40
92,06/26/2023 09:16:46,27.24,25896.96
93,06/26/2023 10:16:46,29.26,30248.96
94,06/26/2023 11:16:46,27.11,13337.60
95,06/26/2023 12:16:46,33.76,23214.08
96,06/26/2023 13:16:46,28.70,12815.36
97,06/26/2023 14:16:46,32.82,26019.84
98,06/26/2023 15:16:46,31.27,30310.40
99,06/26/2023 16:16:46,33.07,21155.84
100,06/26/2023 17:16:46,32.04,11171.84
101,06/26/2023 18:16:46,33.50,11463.68
102,06/26/2023 19:16:46,23.76,876.80
103,06/26/2023 20:16:46,17.50,17.64
104,06/26/2023 21:16:46,17.16,0.00
105,06/26/2023 22:16:46,17.29,0.00
106,06/26/2023 23:16:46,17.11,0.00
107,06/27/2023 00:16:46,17.11,0.00
108,06/27/2023 01:16:46,17.07,0.00
109,06/27/2023 02:16:46,16.64,0.00
110,06/27/2023 03:16:46,16.43,0.00
111,06/27/2023 04:16:46,16.17,0.00
112,06/27/2023 05:16:46,16.04,34.13
113,06/27/2023 06:16:46,16.77,2024.96
114,06/27/2023 07:16:46,19.56,8271.36
115,06/27/2023 08:16:46,21.32,13849.60
116,06/27/2023 09:16:46,23.29,17218.56
117,06/27/2023 10:16:46,25.61,19522.56
118,06/27/2023 11:16:46,30.59,20587.52
119,06/27/2023 12:16:46,31.44,26060.80
120,06/27/2023 13:16:46,27.50,7505.92
121,06/27/2023 14:16:46,23.94,9433.60
122,06/27/2023 15:16:46,27.71,21329.92
123,06/27/2023 16:16:46,29.81,19589.12
124,06/27/2023 17:16:46,31.06,25825.28
125,06/27/2023 18:16:46,21.15,4088.32
126,06/27/2023 19:16:46,20.55,3823.36
127,06/27/2023 20:16:46,20.85,2805.76
128,06/27/2023 21:16:46,17.97,3.19
129,06/27/2023 22:16:46,18.70,0.00
130,06/27/2023 23:16:46,18.62,0.00
131,06/28/2023 00:16:46,18.23,0.00
132,06/28/2023 01:16:46,18.02,0.00
133,06/28/2023 02:16:46,18.19,0.00
134,06/28/2023 03:16:46,17.93,0.00
135,06/28/2023 04:16:46,17.84,0.00
136,06/28/2023 05:16:46,17.16,7.61
137,06/28/2023 06:16:46,16.86,471.52
138,06/28/2023 07:16:46,16.56,1194.56
139,06/28/2023 08:16:46,17.33,5450.24
140,06/28/2023 09:16:46,17.37,5263.36
141,06/28/2023 10:16:46,16.56,5544.96
142,06/28/2023 11:16:46,16.94,5706.24
143,06/28/2023 12:16:46,17.59,6120.96
144,06/28/2023 13:16:46,18.53,8279.04
145,06/28/2023 14:16:46,16.64,5209.60
146,06/28/2023 15:16:46,16.90,4812.80
147,06/28/2023 16:16:46,18.10,4663.04
148,06/28/2023 17:16:46,16.04,3283.20
149,06/28/2023 18:16:46,16.26,2280.32
150,06/28/2023 19:16:46,16.90,2464.00
151,06/28/2023 20:16:46,16.13,209.60
152,06/28/2023 21:16:46,16.00,0.00
153,06/28/2023 22:16:46,15.96,0.00
154,06/28/2023 23:16:46,16.13,0.00
155,06/29/2023 00:16:46,16.17,0.00
156,06/29/2023 01:16:46,16.13,0.00
157,06/29/2023 02:16:46,15.18,0.00
158,06/29/2023 03:16:46,13.94,0.00
159,06/29/2023 04:16:46,14.24,0.00
160,06/29/2023 05:16:46,14.54,27.30
161,06/29/2023 06:16:46,13.51,1876.48
162,06/29/2023 07:16:46,16.56,6563.84
163,06/29/2023 08:16:46,19.95,13486.08
164,06/29/2023 09:16:46,24.97,23132.16
165,06/29/2023 10:16:46,25.95,25405.44
166,06/29/2023 11:16:46,28.70,29399.04
167,06/29/2023 12:16:46,30.54,33628.16
168,06/29/2023 13:16:46,33.67,35235.84
169,06/29/2023 14:16:46,37.49,58961.92
170,06/29/2023 15:16:46,40.07,43745.28
171,06/29/2023 16:16:46,38.95,48967.68
172,06/29/2023 17:16:46,38.31,32757.76
173,06/29/2023 18:16:46,32.73,20725.76
174,06/29/2023 19:16:46,26.90,9262.08
175,06/29/2023 20:16:46,18.10,1822.08
176,06/29/2023 21:16:46,14.75,3.79
177,06/29/2023 22:16:46,16.73,0.00
178,06/29/2023 23:16:46,15.87,0.00
179,06/30/2023 00:16:46,13.55,0.00
180,06/30/2023 01:16:46,14.54,0.00
181,06/30/2023 02:16:46,12.27,0.00
182,06/30/2023 03:16:46,13.34,0.00
183,06/30/2023 04:16:46,13.12,0.00
184,06/30/2023 05:16:46,11.88,52.24
185,06/30/2023 06:16:46,13.21,3361.28
186,06/30/2023 07:16:46,19.77,12431.36
187,06/30/2023 08:16:46,27.71,28590.08
188,06/30/2023 09:16:46,33.29,34488.32
189,06/30/2023 10:16:46,38.01,37099.52
190,06/30/2023 11:16:46,40.62,45875.20
191,06/30/2023 12:16:46,41.18,48599.04
192,06/30/2023 13:16:46,38.74,39741.44
193,06/30/2023 14:16:46,41.83,40202.24
194,06/30/2023 15:16:46,37.66,27955.20
195,06/30/2023 16:16:46,35.52,17264.64
196,06/30/2023 17:16:46,40.97,38440.96
197,06/30/2023 18:16:46,35.60,23029.76
198,06/30/2023 19:16:46,29.94,9966.08
199,06/30/2023 20:16:46,22.56,1614.08
200,06/30/2023 21:16:46,20.89,2.79
201,06/30/2023 22:16:46,20.42,0.00
202,06/30/2023 23:16:46,20.63,0.00
203,07/01/2023 00:16:46,19.60,0.00
204,07/01/2023 01:16:46,19.60,0.00
205,07/01/2023 02:16:46,18.79,0.00
206,07/01/2023 03:16:46,17.03,0.00
207,07/01/2023 04:16:46,17.20,0.00
208,07/01/2023 05:16:46,17.80,43.42
209,07/01/2023 06:16:46,19.52,3672.32
210,07/01/2023 07:16:46,22.56,6243.84
211,07/01/2023 08:16:46,26.25,17397.76
212,07/01/2023 09:16:46,30.63,23500.80
213,07/01/2023 10:16:46,39.17,36464.64
214,07/01/2023 11:16:46,41.57,45096.96
215,07/01/2023 12:16:46,40.15,41390.08
216,07/01/2023 13:16:46,39.72,36423.68
217,07/01/2023 14:16:46,37.88,40540.16
218,07/01/2023 15:16:46,33.46,22691.84
219,07/01/2023 16:16:46,27.88,7825.92
220,07/01/2023 17:16:46,24.32,5949.44
221,07/01/2023 18:16:46,23.55,3496.96
222,07/01/2023 19:16:46,23.68,4902.40
223,07/01/2023 20:16:46,22.35,985.92
224,07/01/2023 21:16:46,21.06,2.19
225,07/01/2023 22:16:46,21.45,0.00
226,07/01/2023 23:16:46,21.53,0.00
227,07/02/2023 00:16:46,21.19,0.00
228,07/02/2023 01:16:46,21.02,0.00
229,07/02/2023 02:16:46,21.06,0.00
230,07/02/2023 03:16:46,20.42,0.00
231,07/02/2023 04:16:46,19.99,0.00
232,07/02/2023 05:16:46,19.82,10.23
233,07/02/2023 06:16:46,20.20,1326.72
234,07/02/2023 07:16:46,21.06,3973.12
235,07/02/2023 08:16:46,23.38,12072.96
236,07/02/2023 09:16:46,25.91,20992.00
237,07/02/2023 10:16:46,30.16,31672.32
238,07/02/2023 11:16:46,37.45,29992.96
239,07/02/2023 12:16:46,32.64,23715.84
240,07/02/2023 13:16:46,35.48,43233.28
241,07/02/2023 14:16:46,32.47,25006.08
242,07/02/2023 15:16:46,31.14,30607.36
243,07/02/2023 16:16:46,25.87,7728.64
244,07/02/2023 17:16:46,20.37,3137.28
245,07/02/2023 18:16:46,19.95,2350.72
246,07/02/2023 19:16:46,20.33,2805.76
247,07/02/2023 20:16:46,19.65,861.44
248,07/02/2023 21:16:46,19.09,1.39
249,07/02/2023 22:16:46,19.30,0.00
250,07/02/2023 23:16:46,19.56,0.00
251,07/03/2023 00:16:46,20.12,0.00
252,07/03/2023 01:16:46,19.82,0.00
253,07/03/2023 02:16:46,19.69,0.00
254,07/03/2023 03:16:46,19.35,0.00
255,07/03/2023 04:16:46,18.96,0.00
256,07/03/2023 05:16:46,18.27,13.02
257,07/03/2023 06:16:46,18.96,1112.96
258,07/03/2023 07:16:46,20.16,3436.80
259,07/03/2023 08:16:46,20.98,6210.56
260,07/03/2023 09:16:46,22.35,12907.52
261,07/03/2023 10:16:46,26.81,32409.60
262,07/03/2023 11:16:46,34.10,40007.68
263,07/03/2023 12:16:46,22.56,4455.68
264,07/03/2023 13:16:46,25.74,17126.40
265,07/03/2023 14:16:46,24.75,17213.44
266,07/03/2023 15:16:46,29.94,23265.28
267,07/03/2023 16:16:46,25.95,10480.64
268,07/03/2023 17:16:46,32.34,39505.92
269,07/03/2023 18:16:46,34.06,43069.44
270,07/03/2023 19:16:46,27.15,11724.80
271,07/03/2023 20:16:46,24.06,3013.12
272,07/03/2023 21:16:46,20.07,3.59
273,07/03/2023 22:16:46,18.96,0.00
274,07/03/2023 23:16:46,18.87,0.00
275,07/04/2023 00:16:46,20.29,0.00
276,07/04/2023 01:16:46,20.20,0.00
277,07/04/2023 02:16:46,20.12,0.00
278,07/04/2023 03:16:46,19.69,0.00
279,07/04/2023 04:16:46,19.30,0.00
280,07/04/2023 05:16:46,19.86,8.23
281,07/04/2023 06:16:46,19.73,577.76
282,07/04/2023 07:16:46,20.03,2995.20
283,07/04/2023 08:16:46,21.06,6666.24
284,07/04/2023 09:16:46,21.70,7511.04
285,07/04/2023 10:16:46,33.46,47083.52
286,07/04/2023 11:16:46,35.99,46366.72
287,07/04/2023 12:16:46,35.99,42741.76
288,07/04/2023 13:16:46,32.73,26286.08
289,07/04/2023 14:16:46,39.98,76369.92
290,07/04/2023 15:16:46,42.08,69693.44
291,07/04/2023 16:16:46,40.58,37990.40
292,07/04/2023 17:16:46,41.22,38236.16
293,07/04/2023 18:16:46,34.62,33505.28
294,07/04/2023 19:16:46,33.50,15692.80
295,07/04/2023 20:16:46,23.51,2095.36
296,07/04/2023 21:16:46,19.05,3.59
297,07/04/2023 22:16:46,16.56,0.00
298,07/04/2023 23:16:46,17.46,0.00
299,07/05/2023 00:16:46,15.74,0.00
300,07/05/2023 01:16:46,16.04,0.00
301,07/05/2023 02:16:46,16.26,0.00
302,07/05/2023 03:16:46,16.04,0.00
303,07/05/2023 04:16:46,15.87,0.00
304,07/05/2023 05:16:46,15.14,34.18
305,07/05/2023 06:16:46,17.63,4129.28
306,07/05/2023 07:16:46,22.35,11176.96
307,07/05/2023 08:16:46,27.02,20198.40
308,07/05/2023 09:16:46,40.88,46264.32
309,07/05/2023 10:16:46,42.77,58122.24
310,07/05/2023 11:16:46,42.51,54272.00
311,07/05/2023 12:16:46,40.37,67379.20
312,07/05/2023 13:16:46,36.12,24248.32
313,07/05/2023 14:16:46,43.11,72048.64
314,07/05/2023 15:16:46,46.50,64000.00
315,07/05/2023 16:16:46,45.26,42659.84
316,07/05/2023 17:16:46,42.30,33495.04
317,07/05/2023 18:16:46,41.57,31672.32
318,07/05/2023 19:16:46,34.92,14760.96
319,07/05/2023 20:16:46,24.66,2005.76
320,07/05/2023 21:16:46,19.65,3.39
321,07/05/2023 22:16:46,18.66,0.00
322,07/05/2023 23:16:46,20.63,0.00
323,07/06/2023 00:16:46,17.59,0.00
324,07/06/2023 01:16:46,18.49,0.00
325,07/06/2023 02:16:46,18.36,0.00
326,07/06/2023 03:16:46,18.44,0.00
327,07/06/2023 04:16:46,18.40,0.00
328,07/06/2023 05:16:46,17.76,33.34
329,07/06/2023 06:16:46,19.69,4535.04
330,07/06/2023 07:16:46,25.14,11171.84
331,07/06/2023 08:16:46,30.54,21872.64
332,07/06/2023 09:16:46,41.78,47759.36
333,07/06/2023 10:16:46,44.87,59351.04
334,07/06/2023 11:16:46,45.09,59330.56
335,07/06/2023 12:16:46,38.01,19855.36
336,07/06/2023 13:16:46,39.17,30238.72
337,07/06/2023 14:16:46,44.14,65699.84
338,07/06/2023 15:16:46,46.76,63262.72
339,07/06/2023 16:16:46,45.26,38236.16
340,07/06/2023 17:16:46,42.73,29859.84
341,07/06/2023 18:16:46,34.79,14192.64
342,07/06/2023 19:16:46,28.01,7152.64
343,07/06/2023 20:16:46,25.31,1970.56
344,07/06/2023 21:16:46,24.19,0.99
345,07/06/2023 22:16:46,20.93,0.00
346,07/06/2023 23:16:46,20.89,0.00
347,07/07/2023 00:16:46,19.13,0.00
348,07/07/2023 01:16:46,19.30,0.00
349,07/07/2023 02:16:46,17.97,0.00
350,07/07/2023 03:16:46,17.41,0.00
351,07/07/2023 04:16:46,18.79,0.00
352,07/07/2023 05:16:46,18.49,15.04
353,07/07/2023 06:16:46,19.47,3992.32
354,07/07/2023 07:16:46,22.13,6525.44
355,07/07/2023 08:16:46,22.61,7027.20
356,07/07/2023 09:16:46,26.34,19082.24
357,07/07/2023 10:16:46,31.61,30658.56
358,07/07/2023 11:16:46,37.23,45875.20
359,07/07/2023 12:16:46,35.13,27965.44
360,07/07/2023 13:16:46,42.73,46223.36
361,07/07/2023 14:16:46,25.22,15825.92
362,07/07/2023 15:16:46,26.08,6784.00
363,07/07/2023 16:16:46,29.86,24371.20
364,07/07/2023 17:16:46,30.67,21155.84
365,07/07/2023 18:16:46,34.15,41072.64
366,07/07/2023 19:16:46,29.90,8604.16
367,07/07/2023 20:16:46,23.42,2238.72
368,07/07/2023 21:16:46,18.06,2.59
369,07/07/2023 22:16:46,17.67,0.00
370,07/07/2023 23:16:46,16.94,0.00
371,07/08/2023 00:16:46,15.96,0.00
372,07/08/2023 01:16:46,14.75,0.00
373,07/08/2023 02:16:46,15.10,0.00
374,07/08/2023 03:16:46,13.43,0.00
375,07/08/2023 04:16:46,15.14,0.00
376,07/08/2023 05:16:46,13.85,20.68
377,07/08/2023 06:16:46,13.94,3240.96
378,07/08/2023 07:16:46,20.29,11105.28
379,07/08/2023 08:16:46,23.12,14233.60
380,07/08/2023 09:16:46,36.46,31068.16
381,07/08/2023 10:16:46,39.47,59617.28
382,07/08/2023 11:16:46,41.14,34836.48
383,07/08/2023 12:16:46,39.17,77844.48
384,07/08/2023 13:16:46,36.21,24125.44
385,07/08/2023 14:16:46,47.32,85975.04
386,07/08/2023 15:16:46,46.76,72847.36
387,07/08/2023 16:16:46,41.44,50585.60
388,07/08/2023 17:16:46,35.99,46059.52
389,07/08/2023 18:16:46,35.78,17034.24
390,07/08/2023 19:16:46,30.89,11965.44
391,07/08/2023 20:16:46,19.65,1276.80
392,07/08/2023 21:16:46,18.53,1.59
393,07/08/2023 22:16:46,16.90,0.00
394,07/08/2023 23:16:46,17.03,0.00
395,07/09/2023 00:16:46,15.53,0.00
396,07/09/2023 01:16:46,17.29,0.00
397,07/09/2023 02:16:46,17.84,0.00
398,07/09/2023 03:16:46,17.97,0.00
399,07/09/2023 04:16:46,18.53,0.00
400,07/09/2023 05:16:46,18.06,2.19
401,07/09/2023 06:16:46,18.32,1560.32
402,07/09/2023 07:16:46,20.55,9210.88
403,07/09/2023 08:16:46,23.34,13112.32
404,07/09/2023 09:16:46,25.18,14699.52
405,07/09/2023 10:16:46,31.10,16015.36
406,07/09/2023 11:16:46,30.80,23449.60
407,07/09/2023 12:16:46,32.56,28702.72
408,07/09/2023 13:16:46,35.90,37294.08
409,07/09/2023 14:16:46,35.22,26828.80
410,07/09/2023 15:16:46,22.65,4231.68
411,07/09/2023 16:16:46,23.29,13757.44
412,07/09/2023 17:16:46,22.52,6323.20
413,07/09/2023 18:16:46,19.99,3653.12
414,07/09/2023 19:16:46,19.35,1823.36
415,07/09/2023 20:16:46,18.49,188.80
416,07/09/2023 21:16:46,18.23,0.00
417,07/09/2023 22:16:46,17.89,0.00
418,07/09/2023 23:16:46,17.72,0.00
419,07/10/2023 00:16:46,17.72,0.00
420,07/10/2023 01:16:46,17.50,0.00
421,07/10/2023 02:16:46,17.41,0.00
422,07/10/2023 03:16:46,18.44,0.00
423,07/10/2023 04:16:46,18.44,0.00
424,07/10/2023 05:16:46,18.44,1.99
425,07/10/2023 06:16:46,17.84,848.00
426,07/10/2023 07:16:46,18.27,1581.44
427,07/10/2023 08:16:46,20.89,11310.08
428,07/10/2023 09:16:46,20.29,8412.16
429,07/10/2023 10:16:46,23.64,20500.48
430,07/10/2023 11:16:46,35.78,41809.92
431,07/10/2023 12:16:46,35.90,76472.32
432,07/10/2023 13:16:46,32.34,18452.48
433,07/10/2023 14:16:46,40.97,81039.36
434,07/10/2023 15:16:46,39.72,35962.88
435,07/10/2023 16:16:46,24.66,8202.24
436,07/10/2023 17:16:46,21.79,5678.08
437,07/10/2023 18:16:46,20.76,5608.96
438,07/10/2023 19:16:46,19.56,2800.64
439,07/10/2023 20:16:46,18.57,1494.40
440,07/10/2023 21:16:46,15.48,2.19
441,07/10/2023 22:16:46,14.45,0.00
442,07/10/2023 23:16:46,14.07,0.00
443,07/11/2023 00:16:46,13.04,0.00
444,07/11/2023 01:16:46,12.01,0.00
445,07/11/2023 02:16:46,12.61,0.00
446,07/11/2023 03:16:46,12.14,0.00
447,07/11/2023 04:16:46,11.79,0.00
448,07/11/2023 05:16:46,12.05,12.02
449,07/11/2023 06:16:46,13.51,1976.96
450,07/11/2023 07:16:46,18.19,8680.96
451,07/11/2023 08:16:46,24.49,16773.12
452,07/11/2023 09:16:46,37.41,39014.40
453,07/11/2023 10:16:46,39.25,49868.80
454,07/11/2023 11:16:46,37.15,44933.12
455,07/11/2023 12:16:46,34.02,21821.44
456,07/11/2023 13:16:46,36.72,29245.44
457,07/11/2023 14:16:46,42.94,53391.36
458,07/11/2023 15:16:46,35.69,14274.56
459,07/11/2023 16:16:46,42.43,58531.84
460,07/11/2023 17:16:46,39.98,28313.60
461,07/11/2023 18:16:46,36.93,17336.32
462,07/11/2023 19:16:46,31.96,10654.72
463,07/11/2023 20:16:46,20.59,1484.16
464,07/11/2023 21:16:46,20.42,1.19
465,07/11/2023 22:16:46,17.29,0.00
466,07/11/2023 23:16:46,15.48,0.00
467,07/12/2023 00:16:46,16.30,0.00
468,07/12/2023 01:16:46,14.45,0.00
469,07/12/2023 02:16:46,16.30,0.00
470,07/12/2023 03:16:46,16.56,0.00
471,07/12/2023 04:16:46,16.86,0.00
472,07/12/2023 05:16:46,17.72,3.19
473,07/12/2023 06:16:46,17.59,1383.68
474,07/12/2023 07:16:46,21.36,9433.60
475,07/12/2023 08:16:46,22.05,9210.88
476,07/12/2023 09:16:46,23.72,14443.52
477,07/12/2023 10:16:46,32.26,39178.24
478,07/12/2023 11:16:46,32.26,25518.08
479,07/12/2023 12:16:46,33.42,25169.92
480,07/12/2023 13:16:46,33.46,12395.52
481,07/12/2023 14:16:46,33.37,58511.36
482,07/12/2023 15:16:46,43.33,67563.52
483,07/12/2023 16:16:46,44.61,57303.04
484,07/12/2023 17:16:46,34.40,20618.24
485,07/12/2023 18:16:46,24.88,2104.96
486,07/12/2023 19:16:46,21.96,5286.40
487,07/12/2023 20:16:46,20.59,972.48
488,07/12/2023 21:16:46,19.95,0.00
489,07/12/2023 22:16:46,20.03,0.00
490,07/12/2023 23:16:46,20.03,0.00
491,07/13/2023 00:16:46,20.03,0.00
492,07/13/2023 01:16:46,19.73,0.00
493,07/13/2023 02:16:46,19.52,0.00
494,07/13/2023 03:16:46,19.30,0.00
495,07/13/2023 04:16:46,18.70,0.00
496,07/13/2023 05:16:46,18.66,2.19
497,07/13/2023 06:16:46,19.35,1023.68
498,07/13/2023 07:16:46,20.50,6287.36
499,07/13/2023 08:16:46,22.52,17623.04
500,07/13/2023 09:16:46,34.79,44441.60
501,07/13/2023 10:16:46,34.10,53841.92
502,07/13/2023 11:16:46,39.38,38369.28
503,07/13/2023 12:16:46,38.82,68403.20
504,07/13/2023 13:16:46,40.15,74956.80
505,07/13/2023 14:16:46,40.28,57528.32
506,07/13/2023 15:16:46,22.01,1870.08
507,07/13/2023 16:16:46,24.88,12293.12
508,07/13/2023 17:16:46,36.03,32051.20
509,07/13/2023 18:16:46,34.75,21155.84
510,07/13/2023 19:16:46,29.60,16071.68
511,07/13/2023 20:16:46,24.79,2131.84
512,07/13/2023 21:16:46,18.70,1.99
513,07/13/2023 22:16:46,17.20,0.00
514,07/13/2023 23:16:46,17.93,0.00
515,07/14/2023 00:16:46,16.69,0.00
516,07/14/2023 01:16:46,16.56,0.00
517,07/14/2023 02:16:46,17.07,0.00
518,07/14/2023 03:16:46,16.94,0.00
519,07/14/2023 04:16:46,16.94,0.00
520,07/14/2023 05:16:46,14.33,12.22
521,07/14/2023 06:16:46,14.84,3950.08
522,07/14/2023 07:16:46,21.79,17802.24
523,07/14/2023 08:16:46,21.19,16727.04
524,07/14/2023 09:16:46,25.74,18242.56
525,07/14/2023 10:16:46,35.13,57692.16
526,07/14/2023 11:16:46,41.14,36751.36
527,07/14/2023 12:16:46,39.85,78049.28
528,07/14/2023 13:16:46,40.50,34795.52
529,07/14/2023 14:16:46,47.32,76021.76
530,07/14/2023 15:16:46,43.84,65822.72
531,07/14/2023 16:16:46,35.26,15733.76
532,07/14/2023 17:16:46,40.24,32993.28
533,07/14/2023 18:16:46,35.05,21217.28
534,07/14/2023 19:16:46,29.13,9428.48
535,07/14/2023 20:16:46,22.31,1491.20
536,07/14/2023 21:16:46,19.99,1.19
537,07/14/2023 22:16:46,19.13,0.00
538,07/14/2023 23:16:46,19.65,0.00
539,07/15/2023 00:16:46,18.49,0.00
540,07/15/2023 01:16:46,16.30,0.00
541,07/15/2023 02:16:46,17.54,0.00
542,07/15/2023 03:16:46,17.59,0.00
543,07/15/2023 04:16:46,16.64,0.00
544,07/15/2023 05:16:46,16.73,8.21
545,07/15/2023 06:16:46,17.16,2079.36
546,07/15/2023 07:16:46,23.76,13496.32
547,07/15/2023 08:16:46,23.51,12165.12
548,07/15/2023 09:16:46,35.99,48599.04
549,07/15/2023 10:16:46,38.61,46981.12
550,07/15/2023 11:16:46,41.65,43765.76
551,07/15/2023 12:16:46,38.69,36833.28
552,07/15/2023 13:16:46,41.57,28897.28
553,07/15/2023 14:16:46,44.06,55336.96
554,07/15/2023 15:16:46,44.74,58961.92
555,07/15/2023 16:16:46,40.97,52183.04
556,07/15/2023 17:16:46,40.24,11463.68
557,07/15/2023 18:16:46,38.65,19578.88
558,07/15/2023 19:16:46,27.93,3877.12
559,07/15/2023 20:16:46,23.98,791.68
560,07/15/2023 21:16:46,22.86,0.39
561,07/15/2023 22:16:46,22.35,0.00
562,07/15/2023 23:16:46,22.31,0.00
563,07/16/2023 00:16:46,23.59,0.00
564,07/16/2023 01:16:46,22.01,0.00
565,07/16/2023 02:16:46,19.30,0.00
566,07/16/2023 03:16:46,19.00,0.00
567,07/16/2023 04:16:46,18.83,0.00
568,07/16/2023 05:16:46,18.79,1.79
569,07/16/2023 06:16:46,19.05,451.84
570,07/16/2023 07:16:46,21.02,7536.64
571,07/16/2023 08:16:46,23.38,11893.76
572,07/16/2023 09:16:46,26.72,21667.84
573,07/16/2023 10:16:46,27.32,18027.52
574,07/16/2023 11:16:46,26.08,22169.60
575,07/16/2023 12:16:46,30.33,22835.20
576,07/16/2023 13:16:46,36.81,76247.04
577,07/16/2023 14:16:46,45.99,85975.04
578,07/16/2023 15:16:46,45.04,32522.24
579,07/16/2023 16:16:46,41.52,56279.04
580,07/16/2023 17:16:46,34.92,12282.88
581,07/16/2023 18:16:46,35.65,20669.44
582,07/16/2023 19:16:46,28.01,7352.32
583,07/16/2023 20:16:46,20.37,1052.48
584,07/16/2023 21:16:46,18.02,0.39
585,07/16/2023 22:16:46,17.67,0.00
586,07/16/2023 23:16:46,20.25,0.00
587,07/17/2023 00:16:46,15.61,0.00
588,07/17/2023 01:16:46,15.57,0.00
589,07/17/2023 02:16:46,14.45,0.00
